external_gene_name	reactome
CYLD	R-DRE-168249
CYLD	R-DRE-168256
CYLD	R-DRE-597592
CYLD	R-DRE-392499
CYLD	R-DRE-162582
rab5b	R-DRE-8856828
rab5b	R-DRE-8876198
rab5b	R-DRE-6798695
rab5b	R-DRE-8854214
rab5b	R-DRE-9007101
rab5b	R-DRE-5653656
rab5b	R-DRE-199991
rab5b	R-DRE-8873719
rab5b	R-DRE-168249
rab5b	R-DRE-168256
rab5b	R-DRE-597592
rab5b	R-DRE-392499
ACACB	R-DRE-163765
ACACB	R-DRE-200425
ACACB	R-DRE-196780
ACACB	R-DRE-163685
ACACB	R-DRE-8978868
ACACB	R-DRE-196854
ACACB	R-DRE-196849
ACACB	R-DRE-556833
ACACB	R-DRE-1430728
COMMD6	R-DRE-8951664
COMMD6	R-DRE-597592
COMMD6	R-DRE-392499
nmrk1	R-DRE-196807
nmrk1	R-DRE-196854
nmrk1	R-DRE-196849
nmrk1	R-DRE-1430728
IRS1	R-DRE-201556
IRS1	R-DRE-198203
IRS1	R-DRE-74713
IRS1	R-DRE-1266695
IRS1	R-DRE-166520
IRS1	R-DRE-187037
IRS1	R-DRE-2428928
IRS1	R-DRE-74751
IRS1	R-DRE-2428924
IRS1	R-DRE-2404192
IRS1	R-DRE-109704
IRS1	R-DRE-112399
IRS1	R-DRE-74752
IRS1	R-DRE-449147
IRS1	R-DRE-168256
IRS1	R-DRE-1280215
IRS1	R-DRE-9006934
IRS1	R-DRE-9006925
IRS1	R-DRE-6811558
IRS1	R-DRE-199418
IRS1	R-DRE-1257604
IRS1	R-DRE-162582
serpinf2b	R-DRE-75205
serpinf2b	R-DRE-114608
serpinf2b	R-DRE-76005
serpinf2b	R-DRE-76002
serpinf2b	R-DRE-109582
HCN1	R-DRE-1296061
HCN1	R-DRE-1296071
HCN1	R-DRE-112316
dgat2	R-DRE-2187335
dgat2	R-DRE-75109
dgat2	R-DRE-8979227
dgat2	R-DRE-1482883
dgat2	R-DRE-8848584
dgat2	R-DRE-9640463
dgat2	R-DRE-1483206
dgat2	R-DRE-2142753
dgat2	R-DRE-9709957
dgat2	R-DRE-2187338
dgat2	R-DRE-1483257
dgat2	R-DRE-8978868
dgat2	R-DRE-556833
dgat2	R-DRE-1430728
col1a1a	R-DRE-75892
col1a1a	R-DRE-430116
col1a1a	R-DRE-3000171
col1a1a	R-DRE-8948216
col1a1a	R-DRE-1650814
col1a1a	R-DRE-1442490
col1a1a	R-DRE-76009
col1a1a	R-DRE-76002
col1a1a	R-DRE-1474228
col1a1a	R-DRE-2243919
col1a1a	R-DRE-1474290
col1a1a	R-DRE-2022090
col1a1a	R-DRE-109582
col1a1a	R-DRE-3000178
col1a1a	R-DRE-216083
col1a1a	R-DRE-1474244
galt	R-DRE-70370
galt	R-DRE-71387
galt	R-DRE-1430728
uba2	R-DRE-3065676
uba2	R-DRE-3065678
uba2	R-DRE-3215018
uba2	R-DRE-2990846
uba2	R-DRE-597592
uba2	R-DRE-392499
mybpc3	R-DRE-390522
mybpc3	R-DRE-397014
ucn3l	R-DRE-373080
ucn3l	R-DRE-500792
ucn3l	R-DRE-372790
ucn3l	R-DRE-162582
spopla	R-DRE-5632684
spopla	R-DRE-5358351
spopla	R-DRE-162582
cyb5b	R-DRE-211945
cyb5b	R-DRE-211859
cyb5b	R-DRE-1430728
aldh1a2	R-DRE-5365859
aldh1a2	R-DRE-5362517
aldh1a2	R-DRE-9006931
aldh1a2	R-DRE-162582
ARHGAP39	R-DRE-9035034
ARHGAP39	R-DRE-9013423
ARHGAP39	R-DRE-9013408
ARHGAP39	R-DRE-9013404
ARHGAP39	R-DRE-9013106
ARHGAP39	R-DRE-9013026
ARHGAP39	R-DRE-9013405
ARHGAP39	R-DRE-9716542
ARHGAP39	R-DRE-9013149
ARHGAP39	R-DRE-9012999
ARHGAP39	R-DRE-9013148
ARHGAP39	R-DRE-8980692
ARHGAP39	R-DRE-194315
ARHGAP39	R-DRE-162582
dync1li2	R-DRE-9663891
dync1li2	R-DRE-9648025
dync1li2	R-DRE-9646399
dync1li2	R-DRE-69620
dync1li2	R-DRE-948021
dync1li2	R-DRE-69618
dync1li2	R-DRE-68886
dync1li2	R-DRE-69278
dync1li2	R-DRE-68882
dync1li2	R-DRE-6807878
dync1li2	R-DRE-68877
dync1li2	R-DRE-5663220
dync1li2	R-DRE-446203
dync1li2	R-DRE-3371497
dync1li2	R-DRE-2555396
dync1li2	R-DRE-2467813
dync1li2	R-DRE-2500257
dync1li2	R-DRE-2132295
dync1li2	R-DRE-1640170
dync1li2	R-DRE-199977
dync1li2	R-DRE-141424
dync1li2	R-DRE-141444
dync1li2	R-DRE-9612973
dync1li2	R-DRE-5653656
dync1li2	R-DRE-199991
dync1li2	R-DRE-1632852
dync1li2	R-DRE-195258
dync1li2	R-DRE-1280218
dync1li2	R-DRE-9716542
dync1li2	R-DRE-194315
dync1li2	R-DRE-168256
dync1li2	R-DRE-597592
dync1li2	R-DRE-392499
dync1li2	R-DRE-162582
dync1li2	R-DRE-2262752
dync1li2	R-DRE-8953897
tnfsf10	R-DRE-5626978
tnfsf10	R-DRE-5676594
tnfsf10	R-DRE-69416
tnfsf10	R-DRE-5218900
tnfsf10	R-DRE-3371378
tnfsf10	R-DRE-140534
tnfsf10	R-DRE-5357769
tnfsf10	R-DRE-75158
tnfsf10	R-DRE-5669034
tnfsf10	R-DRE-5668541
tnfsf10	R-DRE-75893
tnfsf10	R-DRE-5357956
tnfsf10	R-DRE-5357905
tnfsf10	R-DRE-5357786
tnfsf10	R-DRE-198933
tnfsf10	R-DRE-109581
tnfsf10	R-DRE-5357801
tnfsf10	R-DRE-5675482
tnfsf10	R-DRE-5218859
tnfsf10	R-DRE-5213460
tnfsf10	R-DRE-73887
tnfsf10	R-DRE-1280218
tnfsf10	R-DRE-168256
tnfsf10	R-DRE-1280215
tnfsf10	R-DRE-162582
stat2	R-DRE-912694
stat2	R-DRE-909733
stat2	R-DRE-8854691
stat2	R-DRE-913531
stat2	R-DRE-449147
stat2	R-DRE-168256
stat2	R-DRE-1280215
itpr3	R-DRE-9717207
itpr3	R-DRE-9717189
itpr3	R-DRE-139853
itpr3	R-DRE-418360
itpr3	R-DRE-114508
itpr3	R-DRE-983695
itpr3	R-DRE-5578775
itpr3	R-DRE-983705
itpr3	R-DRE-9709957
itpr3	R-DRE-422356
itpr3	R-DRE-418346
itpr3	R-DRE-381676
itpr3	R-DRE-163685
itpr3	R-DRE-76002
itpr3	R-DRE-5576891
itpr3	R-DRE-397014
itpr3	R-DRE-109582
itpr3	R-DRE-416476
itpr3	R-DRE-388396
itpr3	R-DRE-1280218
itpr3	R-DRE-168256
itpr3	R-DRE-1430728
itpr3	R-DRE-372790
itpr3	R-DRE-162582
ndufb8	R-DRE-1268020
ndufb8	R-DRE-6799198
ndufb8	R-DRE-9609507
ndufb8	R-DRE-611105
ndufb8	R-DRE-163200
ndufb8	R-DRE-1428517
ndufb8	R-DRE-1430728
RAB27B	R-DRE-8876198
RAB27B	R-DRE-114608
RAB27B	R-DRE-76005
RAB27B	R-DRE-76002
RAB27B	R-DRE-9007101
RAB27B	R-DRE-5653656
RAB27B	R-DRE-199991
RAB27B	R-DRE-109582
RAB27B	R-DRE-8873719
RAB27B	R-DRE-597592
RAB27B	R-DRE-392499
cmtm6	R-DRE-6798695
cmtm6	R-DRE-168249
cmtm6	R-DRE-168256
mri1	R-DRE-1237112
mri1	R-DRE-1614635
mri1	R-DRE-71291
mri1	R-DRE-1430728
lypla2	R-DRE-373760
lypla2	R-DRE-9675108
lypla2	R-DRE-422475
lypla2	R-DRE-1266738
atg4c	R-DRE-9612973
atg4c	R-DRE-1632852
hsd17b1	R-DRE-193144
hsd17b1	R-DRE-196071
hsd17b1	R-DRE-8957322
hsd17b1	R-DRE-556833
hsd17b1	R-DRE-1430728
e2f5	R-DRE-1538133
e2f5	R-DRE-69236
e2f5	R-DRE-69231
e2f5	R-DRE-2173796
e2f5	R-DRE-2173793
e2f5	R-DRE-453279
e2f5	R-DRE-170834
e2f5	R-DRE-69278
e2f5	R-DRE-1640170
e2f5	R-DRE-9006936
e2f5	R-DRE-74160
e2f5	R-DRE-73857
e2f5	R-DRE-212436
e2f5	R-DRE-162582
gfus.1	R-DRE-6787639
gfus.1	R-DRE-446219
gfus.1	R-DRE-446193
gfus.1	R-DRE-446203
gfus.1	R-DRE-597592
gfus.1	R-DRE-392499
orc5	R-DRE-68689
orc5	R-DRE-68616
orc5	R-DRE-176187
orc5	R-DRE-69481
orc5	R-DRE-69052
orc5	R-DRE-68949
orc5	R-DRE-68867
orc5	R-DRE-69242
orc5	R-DRE-69306
orc5	R-DRE-69239
orc5	R-DRE-69206
orc5	R-DRE-68962
orc5	R-DRE-69002
orc5	R-DRE-453279
orc5	R-DRE-69620
orc5	R-DRE-69278
orc5	R-DRE-1640170
ftr83	R-DRE-913531
ftr83	R-DRE-5656169
ftr83	R-DRE-1169408
ftr83	R-DRE-1169410
ftr83	R-DRE-110313
ftr83	R-DRE-73894
ftr83	R-DRE-73893
ftr83	R-DRE-168256
ftr83	R-DRE-1280215
b4galt6	R-DRE-975577
b4galt6	R-DRE-2022854
b4galt6	R-DRE-1638074
b4galt6	R-DRE-1630316
b4galt6	R-DRE-975576
b4galt6	R-DRE-71387
b4galt6	R-DRE-913709
b4galt6	R-DRE-948021
b4galt6	R-DRE-446203
b4galt6	R-DRE-1430728
b4galt6	R-DRE-597592
b4galt6	R-DRE-5173105
b4galt6	R-DRE-392499
usp22	R-DRE-5689880
usp22	R-DRE-5688426
usp22	R-DRE-597592
usp22	R-DRE-392499
slc22a7a	R-DRE-561048
slc22a7a	R-DRE-549132
slc22a7a	R-DRE-9749641
slc22a7a	R-DRE-9748784
slc22a7a	R-DRE-425407
slc22a7a	R-DRE-425366
slc22a7a	R-DRE-382551
gpx3	R-DRE-3299685
gpx3	R-DRE-9711123
gpx3	R-DRE-2262752
gpx3	R-DRE-8953897
mpv17	R-DRE-9609507
mpv17	R-DRE-9033241
mogat2	R-DRE-75109
mogat2	R-DRE-8979227
mogat2	R-DRE-556833
mogat2	R-DRE-1430728
kat7a	R-DRE-3214847
kat7a	R-DRE-4839726
kat7a	R-DRE-3247509
trip12	R-DRE-983169
trip12	R-DRE-983168
trip12	R-DRE-1280218
trip12	R-DRE-168256
gli2a	R-DRE-5632684
gli2a	R-DRE-5610787
gli2a	R-DRE-5358351
gli2a	R-DRE-162582
PRR5	R-DRE-389357
PRR5	R-DRE-5218920
PRR5	R-DRE-389356
PRR5	R-DRE-6804757
PRR5	R-DRE-6806003
PRR5	R-DRE-4420097
PRR5	R-DRE-194138
PRR5	R-DRE-388841
PRR5	R-DRE-74160
PRR5	R-DRE-73857
PRR5	R-DRE-5633007
PRR5	R-DRE-3700989
PRR5	R-DRE-212436
PRR5	R-DRE-1280218
PRR5	R-DRE-168256
PRR5	R-DRE-9006934
PRR5	R-DRE-9006925
PRR5	R-DRE-1257604
PRR5	R-DRE-162582
chia.6	R-DRE-2534343
chia.6	R-DRE-1474165
chia.6	R-DRE-1187000
chia.6	R-DRE-8935690
chia.6	R-DRE-189085
chia.6	R-DRE-8963743
chia.6	R-DRE-6798695
chia.6	R-DRE-168249
chia.6	R-DRE-168256
srp9	R-DRE-1799339
srp9	R-DRE-72766
srp9	R-DRE-392499
ABCA12	R-DRE-1369062
ABCA12	R-DRE-382556
ABCA12	R-DRE-382551
mfge8a	R-DRE-8957275
mfge8a	R-DRE-381426
mfge8a	R-DRE-597592
mfge8a	R-DRE-392499
pycr3	R-DRE-8964539
pycr3	R-DRE-71291
pycr3	R-DRE-1430728
entpd4	R-DRE-8850843
entpd4	R-DRE-8956319
entpd4	R-DRE-15869
entpd4	R-DRE-1430728
	R-DRE-8964041
	R-DRE-8963899
erlec1	R-DRE-382556
erlec1	R-DRE-5358351
erlec1	R-DRE-5358346
erlec1	R-DRE-382551
erlec1	R-DRE-162582
tmem179ba	R-DRE-6798695
tmem179ba	R-DRE-168249
tmem179ba	R-DRE-168256
tac1	R-DRE-380095
tac1	R-DRE-416476
tac1	R-DRE-388396
tac1	R-DRE-500792
tac1	R-DRE-373076
tac1	R-DRE-375276
tac1	R-DRE-372790
tac1	R-DRE-162582
cyp2p6	R-DRE-9027307
cyp2p6	R-DRE-9018682
cyp2p6	R-DRE-9018677
cyp2p6	R-DRE-9018678
cyp2p6	R-DRE-211999
cyp2p6	R-DRE-211935
cyp2p6	R-DRE-211981
cyp2p6	R-DRE-211958
cyp2p6	R-DRE-9749641
cyp2p6	R-DRE-211897
cyp2p6	R-DRE-211945
cyp2p6	R-DRE-556833
cyp2p6	R-DRE-9748784
cyp2p6	R-DRE-211859
cyp2p6	R-DRE-1430728
coasy	R-DRE-199220
coasy	R-DRE-196783
coasy	R-DRE-196854
coasy	R-DRE-196849
coasy	R-DRE-1430728
unga	R-DRE-73928
unga	R-DRE-110329
unga	R-DRE-110357
unga	R-DRE-73933
unga	R-DRE-73929
unga	R-DRE-73884
unga	R-DRE-73894
wdr81	R-DRE-9716542
wdr81	R-DRE-9012999
wdr81	R-DRE-9013148
wdr81	R-DRE-194315
wdr81	R-DRE-162582
atp6v1c1a	R-DRE-1222556
atp6v1c1a	R-DRE-9711097
atp6v1c1a	R-DRE-9639288
atp6v1c1a	R-DRE-74752
atp6v1c1a	R-DRE-77387
atp6v1c1a	R-DRE-917977
atp6v1c1a	R-DRE-917937
atp6v1c1a	R-DRE-168249
atp6v1c1a	R-DRE-168256
atp6v1c1a	R-DRE-9006934
atp6v1c1a	R-DRE-382551
atp6v1c1a	R-DRE-983712
atp6v1c1a	R-DRE-162582
atp6v1c1a	R-DRE-2262752
atp6v1c1a	R-DRE-8953897
wnt2	R-DRE-3238698
wnt2	R-DRE-195721
wnt2	R-DRE-162582
abhd3	R-DRE-1483191
abhd3	R-DRE-1483206
abhd3	R-DRE-1483257
abhd3	R-DRE-556833
abhd3	R-DRE-1430728
slc9a3.2	R-DRE-425986
slc9a3.2	R-DRE-425407
slc9a3.2	R-DRE-425393
slc9a3.2	R-DRE-382551
ppcdc	R-DRE-199220
ppcdc	R-DRE-196783
ppcdc	R-DRE-196854
ppcdc	R-DRE-196849
ppcdc	R-DRE-1430728
gucy1a1	R-DRE-445355
gucy1a1	R-DRE-397014
AK6	R-DRE-499943
AK6	R-DRE-15869
AK6	R-DRE-1430728
ophn1	R-DRE-9013423
ophn1	R-DRE-9013409
ophn1	R-DRE-9013408
ophn1	R-DRE-9013404
ophn1	R-DRE-9013406
ophn1	R-DRE-9013106
ophn1	R-DRE-9013026
ophn1	R-DRE-9716542
ophn1	R-DRE-9013149
ophn1	R-DRE-9012999
ophn1	R-DRE-9013148
ophn1	R-DRE-8980692
ophn1	R-DRE-194315
ophn1	R-DRE-162582
gng8	R-DRE-991365
gng8	R-DRE-997272
gng8	R-DRE-977444
gng8	R-DRE-9634597
gng8	R-DRE-8964315
gng8	R-DRE-8964616
gng8	R-DRE-6814122
gng8	R-DRE-500657
gng8	R-DRE-456926
gng8	R-DRE-451326
gng8	R-DRE-428930
gng8	R-DRE-422356
gng8	R-DRE-418597
gng8	R-DRE-420092
gng8	R-DRE-418592
gng8	R-DRE-418555
gng8	R-DRE-418217
gng8	R-DRE-418346
gng8	R-DRE-400042
gng8	R-DRE-392851
gng8	R-DRE-392518
gng8	R-DRE-392170
gng8	R-DRE-381676
gng8	R-DRE-373080
gng8	R-DRE-163685
gng8	R-DRE-202040
gng8	R-DRE-1296065
gng8	R-DRE-1296059
gng8	R-DRE-1296041
gng8	R-DRE-4086398
gng8	R-DRE-3858494
gng8	R-DRE-397795
gng8	R-DRE-392451
gng8	R-DRE-195721
gng8	R-DRE-76002
gng8	R-DRE-1296071
gng8	R-DRE-445717
gng8	R-DRE-432040
gng8	R-DRE-111885
gng8	R-DRE-977443
gng8	R-DRE-9009391
gng8	R-DRE-391251
gng8	R-DRE-390466
gng8	R-DRE-109582
gng8	R-DRE-416482
gng8	R-DRE-418594
gng8	R-DRE-112316
gng8	R-DRE-112315
gng8	R-DRE-112314
gng8	R-DRE-416476
gng8	R-DRE-388396
gng8	R-DRE-9006931
gng8	R-DRE-8939211
gng8	R-DRE-1430728
gng8	R-DRE-382551
gng8	R-DRE-392499
gng8	R-DRE-500792
gng8	R-DRE-372790
gng8	R-DRE-162582
ctsk	R-DRE-8939242
ctsk	R-DRE-8878171
ctsk	R-DRE-1442490
ctsk	R-DRE-1592389
ctsk	R-DRE-2132295
ctsk	R-DRE-1474228
ctsk	R-DRE-1474244
ctsk	R-DRE-74160
ctsk	R-DRE-73857
ctsk	R-DRE-212436
ctsk	R-DRE-1280218
ctsk	R-DRE-168256
pfn2a	R-DRE-376176
pfn2a	R-DRE-4086400
pfn2a	R-DRE-3858494
pfn2a	R-DRE-195721
pfn2a	R-DRE-9675108
pfn2a	R-DRE-422475
pfn2a	R-DRE-1266738
pfn2a	R-DRE-5663220
pfn2a	R-DRE-195258
pfn2a	R-DRE-9716542
pfn2a	R-DRE-194315
pfn2a	R-DRE-162582
letm1	R-DRE-9013408
letm1	R-DRE-9716542
letm1	R-DRE-9012999
letm1	R-DRE-194315
letm1	R-DRE-162582
fxyd7	R-DRE-936837
fxyd7	R-DRE-5578775
fxyd7	R-DRE-5576891
fxyd7	R-DRE-397014
fxyd7	R-DRE-382551
fxyd7	R-DRE-983712
xpa	R-DRE-73894
xpa	R-DRE-6782135
xpa	R-DRE-6781827
xpa	R-DRE-5696400
xpa	R-DRE-6781823
xpa	R-DRE-5696399
xpa	R-DRE-5696398
xpa	R-DRE-5696395
ubxn7	R-DRE-8951664
ubxn7	R-DRE-597592
ubxn7	R-DRE-392499
ubxn7	R-DRE-9711123
ubxn7	R-DRE-9755511
ubxn7	R-DRE-2262752
ubxn7	R-DRE-8953897
ARHGAP19	R-DRE-9716542
ARHGAP19	R-DRE-9012999
ARHGAP19	R-DRE-8980692
ARHGAP19	R-DRE-194315
ARHGAP19	R-DRE-162582
rasgrf2b	R-DRE-416482
rasgrf2b	R-DRE-73887
rasgrf2b	R-DRE-204998
rasgrf2b	R-DRE-193704
rasgrf2b	R-DRE-193648
rasgrf2b	R-DRE-388396
rasgrf2b	R-DRE-9716542
rasgrf2b	R-DRE-9013149
rasgrf2b	R-DRE-9012999
rasgrf2b	R-DRE-9013148
rasgrf2b	R-DRE-8980692
rasgrf2b	R-DRE-194315
rasgrf2b	R-DRE-5684996
rasgrf2b	R-DRE-5683057
rasgrf2b	R-DRE-5673001
rasgrf2b	R-DRE-372790
rasgrf2b	R-DRE-162582
rhno1	R-DRE-69473
rhno1	R-DRE-5693607
rhno1	R-DRE-5685938
rhno1	R-DRE-69481
rhno1	R-DRE-5693567
rhno1	R-DRE-5693538
rhno1	R-DRE-5693532
rhno1	R-DRE-6804756
rhno1	R-DRE-69620
rhno1	R-DRE-1640170
rhno1	R-DRE-73894
rhno1	R-DRE-74160
rhno1	R-DRE-73857
rhno1	R-DRE-5633007
rhno1	R-DRE-3700989
rhno1	R-DRE-212436
mipa	R-DRE-445717
mipa	R-DRE-432047
mipa	R-DRE-432040
mipa	R-DRE-382551
ugt8	R-DRE-1660662
ugt8	R-DRE-556833
ugt8	R-DRE-428157
ugt8	R-DRE-1430728
CHRNA9	R-DRE-629594
CHRNA9	R-DRE-622327
CHRNA9	R-DRE-181431
CHRNA9	R-DRE-112316
CHRNA9	R-DRE-112315
CHRNA9	R-DRE-112314
ptprn2	R-DRE-6798695
ptprn2	R-DRE-168249
ptprn2	R-DRE-168256
cpsf3	R-DRE-77595
cpsf3	R-DRE-75067
cpsf3	R-DRE-72203
cpsf3	R-DRE-73856
cpsf3	R-DRE-72187
cpsf3	R-DRE-8953854
cpsf3	R-DRE-74160
cpsf3	R-DRE-73857
fgf17	R-DRE-190371
fgf17	R-DRE-5654720
fgf17	R-DRE-5658623
fgf17	R-DRE-5654719
fgf17	R-DRE-5654716
fgf17	R-DRE-5654712
fgf17	R-DRE-5654708
fgf17	R-DRE-5654710
fgf17	R-DRE-5654706
fgf17	R-DRE-5654704
fgf17	R-DRE-5654699
fgf17	R-DRE-5654700
fgf17	R-DRE-5654696
fgf17	R-DRE-5654695
fgf17	R-DRE-5654689
fgf17	R-DRE-5654693
fgf17	R-DRE-5654688
fgf17	R-DRE-5654687
fgf17	R-DRE-5654228
fgf17	R-DRE-5654227
fgf17	R-DRE-5654219
fgf17	R-DRE-5654221
fgf17	R-DRE-190375
fgf17	R-DRE-190373
fgf17	R-DRE-190372
fgf17	R-DRE-190322
fgf17	R-DRE-190242
fgf17	R-DRE-190241
fgf17	R-DRE-190239
fgf17	R-DRE-2428928
fgf17	R-DRE-74751
fgf17	R-DRE-2428924
fgf17	R-DRE-2404192
fgf17	R-DRE-109704
fgf17	R-DRE-112399
fgf17	R-DRE-5654741
fgf17	R-DRE-5654743
fgf17	R-DRE-5654738
fgf17	R-DRE-5654736
fgf17	R-DRE-5654733
fgf17	R-DRE-5654732
fgf17	R-DRE-5654726
fgf17	R-DRE-5654727
fgf17	R-DRE-190236
fgf17	R-DRE-74752
fgf17	R-DRE-9006934
fgf17	R-DRE-9006925
fgf17	R-DRE-6811558
fgf17	R-DRE-5684996
fgf17	R-DRE-5683057
fgf17	R-DRE-5673001
fgf17	R-DRE-199418
fgf17	R-DRE-1257604
fgf17	R-DRE-162582
NGEF	R-DRE-3928663
NGEF	R-DRE-2682334
NGEF	R-DRE-9675108
NGEF	R-DRE-422475
NGEF	R-DRE-1266738
NGEF	R-DRE-416482
NGEF	R-DRE-73887
NGEF	R-DRE-204998
NGEF	R-DRE-193704
NGEF	R-DRE-193648
NGEF	R-DRE-388396
NGEF	R-DRE-9716542
NGEF	R-DRE-9013149
NGEF	R-DRE-9012999
NGEF	R-DRE-9013148
NGEF	R-DRE-8980692
NGEF	R-DRE-194315
NGEF	R-DRE-372790
NGEF	R-DRE-162582
PDE3B	R-DRE-109703
PDE3B	R-DRE-165160
PDE3B	R-DRE-2428928
PDE3B	R-DRE-74751
PDE3B	R-DRE-2428924
PDE3B	R-DRE-2404192
PDE3B	R-DRE-109704
PDE3B	R-DRE-112399
PDE3B	R-DRE-74752
PDE3B	R-DRE-418555
PDE3B	R-DRE-388396
PDE3B	R-DRE-9006934
PDE3B	R-DRE-372790
PDE3B	R-DRE-162582
nkiras1	R-DRE-933542
nkiras1	R-DRE-1810476
nkiras1	R-DRE-1606322
nkiras1	R-DRE-168928
nkiras1	R-DRE-1834949
nkiras1	R-DRE-975871
nkiras1	R-DRE-975155
nkiras1	R-DRE-937061
nkiras1	R-DRE-975138
nkiras1	R-DRE-9020702
nkiras1	R-DRE-449147
nkiras1	R-DRE-446652
nkiras1	R-DRE-181438
nkiras1	R-DRE-445989
nkiras1	R-DRE-168898
nkiras1	R-DRE-168249
nkiras1	R-DRE-168256
nkiras1	R-DRE-168188
nkiras1	R-DRE-168181
nkiras1	R-DRE-168179
nkiras1	R-DRE-168176
nkiras1	R-DRE-168142
nkiras1	R-DRE-168164
nkiras1	R-DRE-168138
nkiras1	R-DRE-166166
nkiras1	R-DRE-166058
nkiras1	R-DRE-166016
nkiras1	R-DRE-1280215
stap2a	R-DRE-8849474
stap2a	R-DRE-9006927
stap2a	R-DRE-8848021
stap2a	R-DRE-162582
sox9a	R-DRE-8878166
sox9a	R-DRE-3769402
sox9a	R-DRE-201681
sox9a	R-DRE-195721
sox9a	R-DRE-74160
sox9a	R-DRE-73857
sox9a	R-DRE-212436
sox9a	R-DRE-162582
uts1	R-DRE-373080
uts1	R-DRE-500792
uts1	R-DRE-372790
uts1	R-DRE-162582
rad52	R-DRE-5685939
rad52	R-DRE-3108214
rad52	R-DRE-5685938
rad52	R-DRE-3108232
rad52	R-DRE-2990846
rad52	R-DRE-5693567
rad52	R-DRE-5693538
rad52	R-DRE-5693532
rad52	R-DRE-73894
rad52	R-DRE-597592
rad52	R-DRE-392499
mttp	R-DRE-8964041
mttp	R-DRE-8963888
mttp	R-DRE-8866423
mttp	R-DRE-8963898
mttp	R-DRE-8963899
mttp	R-DRE-174824
mttp	R-DRE-382551
sgo2	R-DRE-9648025
sgo2	R-DRE-69620
sgo2	R-DRE-69618
sgo2	R-DRE-68886
sgo2	R-DRE-69278
sgo2	R-DRE-68882
sgo2	R-DRE-68877
sgo2	R-DRE-5663220
sgo2	R-DRE-2555396
sgo2	R-DRE-2467813
sgo2	R-DRE-2500257
sgo2	R-DRE-1640170
sgo2	R-DRE-141424
sgo2	R-DRE-141444
sgo2	R-DRE-195258
sgo2	R-DRE-9716542
sgo2	R-DRE-194315
sgo2	R-DRE-162582
nod2	R-DRE-5689896
nod2	R-DRE-450321
nod2	R-DRE-450302
nod2	R-DRE-450294
nod2	R-DRE-448424
nod2	R-DRE-168638
nod2	R-DRE-5688426
nod2	R-DRE-168643
nod2	R-DRE-975871
nod2	R-DRE-975155
nod2	R-DRE-937061
nod2	R-DRE-975138
nod2	R-DRE-449147
nod2	R-DRE-181438
nod2	R-DRE-168898
nod2	R-DRE-168249
nod2	R-DRE-168256
nod2	R-DRE-168188
nod2	R-DRE-168181
nod2	R-DRE-168179
nod2	R-DRE-168176
nod2	R-DRE-168142
nod2	R-DRE-168164
nod2	R-DRE-168138
nod2	R-DRE-166166
nod2	R-DRE-166058
nod2	R-DRE-166016
nod2	R-DRE-1280215
nod2	R-DRE-597592
nod2	R-DRE-392499
copg2	R-DRE-8856688
copg2	R-DRE-6811442
copg2	R-DRE-6811434
copg2	R-DRE-948021
copg2	R-DRE-6807878
copg2	R-DRE-446203
copg2	R-DRE-199977
copg2	R-DRE-5653656
copg2	R-DRE-199991
copg2	R-DRE-597592
copg2	R-DRE-392499
pex26	R-DRE-9603798
pex26	R-DRE-9609507
pex26	R-DRE-9033241
MBOAT2	R-DRE-1483206
MBOAT2	R-DRE-1482839
MBOAT2	R-DRE-1482788
MBOAT2	R-DRE-1483257
MBOAT2	R-DRE-556833
MBOAT2	R-DRE-1430728
mrpl4	R-DRE-5419276
mrpl4	R-DRE-72766
mrpl4	R-DRE-5389840
mrpl4	R-DRE-5368287
mrpl4	R-DRE-392499
dicp2.1	R-DRE-2129379
dicp2.1	R-DRE-1566948
dicp2.1	R-DRE-1474244
dctn4	R-DRE-948021
dctn4	R-DRE-6807878
dctn4	R-DRE-446203
dctn4	R-DRE-3371497
dctn4	R-DRE-2132295
dctn4	R-DRE-199977
dctn4	R-DRE-5653656
dctn4	R-DRE-199991
dctn4	R-DRE-1280218
dctn4	R-DRE-168256
dctn4	R-DRE-597592
dctn4	R-DRE-392499
dctn4	R-DRE-2262752
dctn4	R-DRE-8953897
eci2	R-DRE-390247
eci2	R-DRE-390918
eci2	R-DRE-9609507
eci2	R-DRE-9033241
eci2	R-DRE-8978868
eci2	R-DRE-556833
eci2	R-DRE-1430728
trim54	R-DRE-983169
trim54	R-DRE-983168
trim54	R-DRE-1280218
trim54	R-DRE-168256
kcnma1a	R-DRE-1300642
kcnma1a	R-DRE-1296052
kcnma1a	R-DRE-1474165
kcnma1a	R-DRE-1187000
kcnma1a	R-DRE-1296071
kcnma1a	R-DRE-112316
cyp2p9	R-DRE-9027307
cyp2p9	R-DRE-9018682
cyp2p9	R-DRE-9018677
cyp2p9	R-DRE-9018678
cyp2p9	R-DRE-211999
cyp2p9	R-DRE-211935
cyp2p9	R-DRE-211981
cyp2p9	R-DRE-211958
cyp2p9	R-DRE-9749641
cyp2p9	R-DRE-211897
cyp2p9	R-DRE-211945
cyp2p9	R-DRE-556833
cyp2p9	R-DRE-9748784
cyp2p9	R-DRE-211859
cyp2p9	R-DRE-1430728
KCNB2	R-DRE-1296071
KCNB2	R-DRE-1296072
KCNB2	R-DRE-112316
