go_id	external_gene_name
1025	GO:0009612	acp5b
1026	GO:0008198	acp5b
1027	GO:0008199	acp5b
1028	GO:0045453	acp5b
1030	GO:0005547	arap3
1031	GO:0043547	arap3
1032	GO:0005096	arap3
1033	GO:0007165	arap3
1034	GO:0005515	arap3
1036	GO:0061617	chchd6a
1037	GO:0005739	chchd6a
1038	GO:0016020	chchd6a
1040	GO:0015031	arl8a
1041	GO:0003924	arl8a
1042	GO:0005525	arl8a
1043	GO:0005634	brf1a
1044	GO:0030099	brf1a
1045	GO:0030223	brf1a
1046	GO:0001006	brf1a
1047	GO:0006352	brf1a
1048	GO:0070897	brf1a
1049	GO:0000126	brf1a
1050	GO:0003743	brf1a
1051	GO:0006413	brf1a
1052	GO:0017025	brf1a
1053	GO:0006383	brf1a
1054	GO:0000995	brf1a
1055	GO:0097550	brf1a
1056	GO:0007229	itgb7
1057	GO:0007160	itgb7
1058	GO:0038023	itgb7
1059	GO:0008305	itgb7
1060	GO:0007155	itgb7
1061	GO:0016301	dgkzb
1062	GO:0007205	dgkzb
1063	GO:0004143	dgkzb
1064	GO:0007165	dgkzb
1065	GO:0005515	dgkzb
1067	GO:0005737	acmsd
1068	GO:0005829	acmsd
1069	GO:0016829	acmsd
1070	GO:0016787	acmsd
1071	GO:0016831	acmsd
1072	GO:0001760	acmsd
1073	GO:1904985	acmsd
1074	GO:0019748	acmsd
1075	GO:0005515	cdkn2a/b
1076	GO:0004888	adgre10
1077	GO:0007166	adgre10
1078	GO:0004930	adgre10
1079	GO:0016021	adgre10
1080	GO:0007186	adgre10
1081	GO:0030154	atoh8
1082	GO:0046983	atoh8
1083	GO:0003700	atoh8
1084	GO:0006355	atoh8
1086	GO:0000813	pdcd7
1087	GO:0043130	pdcd7
1088	GO:0043162	pdcd7
1089	GO:0005515	pdcd7
1090	GO:0008188	qrfpra
1091	GO:0004930	qrfpra
1092	GO:0016021	qrfpra
1093	GO:0007186	qrfpra
1094	GO:0016020	qrfpra
1095	GO:0005886	qrfpra
1096	GO:0007165	qrfpra
1097	GO:0007218	qrfpra
1098	GO:0007626	qrfpra
1099	GO:0030431	qrfpra
1100	GO:0016020	mhc1zba
1101	GO:0005615	mhc1zba
1102	GO:0009897	mhc1zba
1103	GO:0016020	pcdh15a
1104	GO:0005886	pcdh15a
1105	GO:0005509	pcdh15a
1106	GO:0007155	pcdh15a
1107	GO:0007156	pcdh15a
1108	GO:0060271	pcdh15a
1109	GO:0007605	pcdh15a
1110	GO:0050910	pcdh15a
1111	GO:0050974	pcdh15a
1112	GO:0006897	pcdh15a
1113	GO:0048839	pcdh15a
1114	GO:0032420	pcdh15a
1115	GO:0035315	pcdh15a
1116	GO:0007423	pcdh15a
1117	GO:0098609	pcdh15a
1118	GO:0005515	pcdh15a
1119	GO:0003676	hnrnpa3
1120	GO:0003723	hnrnpa3
1121	GO:0005634	hnrnpa3
1122	GO:0003730	hnrnpa3
1123	GO:0000398	hnrnpa3
1124	GO:0071013	hnrnpa3
1126	GO:0008305	itga8
1127	GO:0007155	itga8
1128	GO:0016020	itga8
1129	GO:0009897	itga8
1130	GO:0007229	itga8
1131	GO:0098609	itga8
1132	GO:0007160	itga8
1133	GO:0048703	itga8
1134	GO:0060271	itga8
1135	GO:0005178	itga8
1136	GO:0033627	itga8
1137	GO:0005815	cdk5rap2
1138	GO:0006857	slc15a4
1139	GO:0055085	slc15a4
1140	GO:0022857	slc15a4
1141	GO:0016020	slc15a4
1143	GO:0005737	dok2
1144	GO:0007169	dok2
1145	GO:0060319	dok2
1146	GO:0007265	dok2
1147	GO:0006816	cacng7a
1148	GO:0016020	cacng7a
1149	GO:0016021	cacng7a
1150	GO:0006811	cacng7a
1151	GO:0098839	cacng7a
1152	GO:0005244	cacng7a
1153	GO:0034765	cacng7a
1154	GO:0051968	cacng7a
1155	GO:2000311	cacng7a
1156	GO:0005245	cacng7a
1157	GO:0005262	cacng7a
1158	GO:0070588	cacng7a
1159	GO:0098970	cacng7a
1160	GO:0032281	cacng7a
1161	GO:0019226	cacng7a
1162	GO:0098943	cacng7a
1163	GO:0099590	cacng7a
1164	GO:0016247	cacng7a
1166	GO:0016020	p2ry8
1167	GO:0004930	p2ry8
1168	GO:0007165	p2ry8
1169	GO:0007186	p2ry8
1170	GO:0005886	p2ry8
1171	GO:0035025	p2ry8
1172	GO:0051482	p2ry8
1173	GO:0035589	p2ry8
1174	GO:0045028	p2ry8
1175	GO:0016021	p2ry8
1177	GO:0008273	slc24a5
1178	GO:0005802	slc24a5
1179	GO:0006874	slc24a5
1180	GO:0070588	slc24a5
1181	GO:0055085	slc24a5
1182	GO:0016021	slc24a5
1183	GO:0005515	fsta
1188	GO:0016020	ms4a17a.4
1189	GO:0016021	ms4a17a.4
1190	GO:0005737	abhd14b
1191	GO:0008150	abhd14b
1192	GO:0045944	abhd14b
1193	GO:0016787	abhd14b
1195	GO:0055085	slc22a15
1196	GO:0022857	slc22a15
1197	GO:0016021	slc22a15
1199	GO:0016787	si:dkey-26g8.5
1200	GO:0006508	si:dkey-26g8.5
1201	GO:0005615	si:dkey-26g8.5
1202	GO:0008233	si:dkey-26g8.5
1203	GO:0005764	si:dkey-26g8.5
1204	GO:0008234	si:dkey-26g8.5
1205	GO:0006955	si:dkey-26g8.5
1206	GO:0004197	si:dkey-26g8.5
1207	GO:0051603	si:dkey-26g8.5
1208	GO:0005576	si:dkey-26g8.5
1210	GO:0016020	adgrb1b
1211	GO:0004888	adgrb1b
1212	GO:0004930	adgrb1b
1213	GO:0007186	adgrb1b
1214	GO:0007166	adgrb1b
1215	GO:0016525	adgrb1b
1216	GO:0043277	adgrb1b
1217	GO:0043652	adgrb1b
1218	GO:0090387	adgrb1b
1219	GO:0016021	adgrb1b
1220	GO:0009653	adgrb1b
1221	GO:0048731	adgrb1b
1223	GO:0016020	tor4ab
1224	GO:0005524	tor4ab
1225	GO:0016887	tor4ab
1226	GO:0005635	tor4ab
1227	GO:0005788	tor4ab
1228	GO:0106035	ciao2b
1229	GO:0003674	ciao2b
1230	GO:0016226	ciao2b
1231	GO:0097361	ciao2b
1232	GO:0007059	ciao2b
1239	GO:0016020	itgb3b
1240	GO:0005886	itgb3b
1241	GO:0016477	itgb3b
1242	GO:0005515	itgb3b
1243	GO:0007155	itgb3b
1244	GO:0007229	itgb3b
1245	GO:0005925	itgb3b
1246	GO:0007160	itgb3b
1247	GO:0005178	itgb3b
1248	GO:0033627	itgb3b
1249	GO:0001968	itgb3b
1250	GO:0008305	itgb3b
1251	GO:0070527	itgb3b
1252	GO:0070161	itgb3b
1253	GO:0016020	steap4
1254	GO:0005886	steap4
1255	GO:0005768	steap4
1256	GO:0055072	steap4
1257	GO:0010008	steap4
1258	GO:0008823	steap4
1259	GO:0052851	steap4
1260	GO:0015677	steap4
1262	GO:0005576	ccl34b.1
1263	GO:0007186	ccl34b.1
1264	GO:0006954	ccl34b.1
1265	GO:0006955	ccl34b.1
1266	GO:0005615	ccl34b.1
1267	GO:0005125	ccl34b.1
1268	GO:0008009	ccl34b.1
1269	GO:0030593	ccl34b.1
1270	GO:0070098	ccl34b.1
1271	GO:0048020	ccl34b.1
1272	GO:0002548	ccl34b.1
1273	GO:0043547	ccl34b.1
1274	GO:0048247	ccl34b.1
1275	GO:0070374	ccl34b.1
1276	GO:0071346	ccl34b.1
1277	GO:0071347	ccl34b.1
1278	GO:0071356	ccl34b.1
1280	GO:0004252	plg
1281	GO:0006508	plg
1282	GO:0005737	rpl5a
1283	GO:0043009	rpl5a
1284	GO:0003735	rpl5a
1285	GO:0006412	rpl5a
1286	GO:0005840	rpl5a
1287	GO:1990904	rpl5a
1288	GO:0000027	rpl5a
1289	GO:0008097	rpl5a
1290	GO:0022625	rpl5a
1291	GO:0006469	deptor
1292	GO:0032007	deptor
1293	GO:0035556	deptor
1294	GO:0005515	deptor
1295	GO:0048856	deptor
1297	GO:0007165	gnb5a
1298	GO:0005515	gnb5a
1299	GO:0003700	nfatc3b
1300	GO:0006355	nfatc3b
1301	GO:0003677	nfatc3b
1302	GO:0035556	si:ch211-59d8.3
1303	GO:0005515	si:ch211-59d8.3
1304	GO:0030198	adamts9
1305	GO:0004222	adamts9
1306	GO:0008237	adamts9
1307	GO:0006508	adamts9
1308	GO:0016787	MATCAP2
1310	GO:0005575	b3gntl1
1314	GO:0038166	agtrap
1316	GO:0046872	zzz3
1317	GO:0008270	zzz3
1318	GO:0043967	zzz3
1319	GO:0070461	zzz3
1320	GO:0016020	parp16
1321	GO:0016740	parp16
1322	GO:0016757	parp16
1323	GO:0003950	parp16
1324	GO:0005635	parp16
1325	GO:0043539	parp16
1326	GO:0019900	parp16
1327	GO:0030968	parp16
1328	GO:0071782	parp16
1329	GO:0042043	nlgn4xa
1330	GO:0016020	nlgn4xa
1331	GO:0016020	zgc:113298
1334	GO:0005509	sparcl2
1335	GO:0005515	sparcl2
1337	GO:0030246	zgc:113984
1338	GO:0016020	zgc:153911
1339	GO:0005102	zgc:153911
1340	GO:0009897	zgc:153911
1341	GO:0001817	zgc:153911
1342	GO:0050852	zgc:153911
1343	GO:0016791	pudp
1344	GO:0005515	igsf9b
1345	GO:0046983	mxd4
1347	GO:0016020	tyw1
1348	GO:0003824	tyw1
1349	GO:0046872	tyw1
1350	GO:0016829	tyw1
1351	GO:0051536	tyw1
1352	GO:0051539	tyw1
1353	GO:0008033	tyw1
1354	GO:0010181	tyw1
1355	GO:0102521	tyw1
1357	GO:0005886	ambp
1358	GO:0005576	ambp
1359	GO:0004867	ambp
1360	GO:0009986	ambp
1361	GO:0005737	arpp19b
1362	GO:0007049	arpp19b
1363	GO:0051301	arpp19b
1364	GO:0004864	arpp19b
1365	GO:0035308	arpp19b
1366	GO:0003735	rps28
1367	GO:0006412	rps28
1368	GO:0005840	rps28
1370	GO:0005737	chka
1371	GO:0005575	chka
1372	GO:0006656	chka
1373	GO:0006646	chka
1374	GO:0004103	chka
1375	GO:0004305	chka
1376	GO:0006657	chka
1378	GO:0005737	rps27.1
1379	GO:0046872	rps27.1
1380	GO:0003723	rps27.1
1381	GO:0003735	rps27.1
1382	GO:0006412	rps27.1
1383	GO:0005840	rps27.1
1384	GO:0030218	rps27.1
1385	GO:1990904	rps27.1
1386	GO:0000028	rps27.1
1387	GO:0022627	rps27.1
1388	GO:0016020	cdh28
1389	GO:0005737	cdh28
1390	GO:0005509	cdh28
1391	GO:0007155	cdh28
1392	GO:0045296	cdh28
1393	GO:0007156	cdh28
1394	GO:0098609	cdh28
1395	GO:0005886	cdh28
1396	GO:0016342	cdh28
1397	GO:0098742	cdh28
1398	GO:0016020	tacr3a
1399	GO:0005886	tacr3a
1400	GO:0004930	tacr3a
1401	GO:0007186	tacr3a
1402	GO:0004995	tacr3a
1403	GO:0007217	tacr3a
1404	GO:1902093	tacr3a
1405	GO:0097225	tacr3a
1406	GO:0016021	tacr3a
1407	GO:0005737	si:dkey-103j14.5
1408	GO:0016787	si:dkey-103j14.5
1409	GO:0004067	si:dkey-103j14.5
1410	GO:0008798	si:dkey-103j14.5
1411	GO:0033345	si:dkey-103j14.5
1412	GO:0003677	si:zfos-128g4.2
1413	GO:0005634	si:zfos-128g4.2
1414	GO:0006357	si:zfos-128g4.2
1415	GO:0005667	si:zfos-128g4.2
1417	GO:0016787	ctslb
1418	GO:0006508	ctslb
1419	GO:0005615	ctslb
1420	GO:0008233	ctslb
1421	GO:0005764	ctslb
1422	GO:0008234	ctslb
1423	GO:0006955	ctslb
1424	GO:0004197	ctslb
1425	GO:0051603	ctslb
1426	GO:0005576	ctslb
1428	GO:0016020	adgre15
1429	GO:0004888	adgre15
1430	GO:0004930	adgre15
1431	GO:0007186	adgre15
1432	GO:0007189	adgre15
1433	GO:0005886	adgre15
1434	GO:0007166	adgre15
1435	GO:0016021	adgre15
1436	GO:0009653	adgre15
1437	GO:0048731	adgre15
1441	GO:0005575	f13a1b
1442	GO:0046872	f13a1b
1443	GO:0003810	f13a1b
1444	GO:0018149	f13a1b
1445	GO:0072378	f13a1b
1447	GO:0005509	si:dkey-256e7.5
1448	GO:0016740	si:dkeyp-67e1.2
1449	GO:0005737	si:dkeyp-67e1.2
1450	GO:0004672	si:dkeyp-67e1.2
1451	GO:0004674	si:dkeyp-67e1.2
1452	GO:0005524	si:dkeyp-67e1.2
1453	GO:0006468	si:dkeyp-67e1.2
1454	GO:0007346	si:dkeyp-67e1.2
1455	GO:0043066	si:dkeyp-67e1.2
1456	GO:0046777	si:dkeyp-67e1.2
1457	GO:0000166	si:dkeyp-67e1.2
1459	GO:0016491	hsd11b1la
1460	GO:0016020	grm6b
1461	GO:0005886	grm6b
1462	GO:0004930	grm6b
1463	GO:0007165	grm6b
1464	GO:0007186	grm6b
1465	GO:0007216	grm6b
1466	GO:0051966	grm6b
1467	GO:0007196	grm6b
1468	GO:0050908	grm6b
1469	GO:0016021	grm6b
1470	GO:0001640	grm6b
1471	GO:0007154	grm6b
1472	GO:0023052	grm6b
1475	GO:0005178	thy1
1476	GO:0030334	thy1
1477	GO:0007155	thy1
1478	GO:0003677	arid5b
1479	GO:0060612	arid5b
1480	GO:0051091	arid5b
1481	GO:0003713	arid5b
1482	GO:0005634	arid5b
1483	GO:0000978	mybl2b
1484	GO:0006355	mybl2b
1485	GO:0005634	mybl2b
1486	GO:0045944	mybl2b
1487	GO:0000981	mybl2b
1488	GO:0000278	mybl2b
1490	GO:0005856	ccsapa
1492	GO:0046872	btr06
1493	GO:0008270	btr06
1494	GO:0008150	btr06
1495	GO:0005515	btr06
1497	GO:0016787	ahcyl1
1498	GO:0005829	ahcyl1
1499	GO:0009953	ahcyl1
1500	GO:0048598	ahcyl1
1501	GO:0006730	ahcyl1
1502	GO:0033353	ahcyl1
1503	GO:0003723	mif4gda
1504	GO:0005515	mif4gda
1505	GO:0016020	cldna
1506	GO:0005886	cldna
1507	GO:0007155	cldna
1508	GO:0005198	cldna
1509	GO:0005923	cldna
1510	GO:0070830	cldna
1511	GO:0016021	cldna
1512	GO:0070161	cldna
1513	GO:0016020	drd4a
1514	GO:0004930	drd4a
1515	GO:0007186	drd4a
1516	GO:0005886	drd4a
1517	GO:0051482	drd4a
1518	GO:0045202	drd4a
1519	GO:0021514	drd4a
1520	GO:0071880	drd4a
1521	GO:0060158	drd4a
1522	GO:0014059	drd4a
1523	GO:0001591	drd4a
1524	GO:0004952	drd4a
1525	GO:0007194	drd4a
1526	GO:0007195	drd4a
1527	GO:0021520	drd4a
1528	GO:0043266	drd4a
1529	GO:0051481	drd4a
1530	GO:0051967	drd4a
1531	GO:1901386	drd4a
1532	GO:0001963	drd4a
1533	GO:0005887	drd4a
1534	GO:0016021	drd4a
1535	GO:0016020	atp1a2a
1536	GO:0006811	atp1a2a
1537	GO:0005886	atp1a2a
1538	GO:0046872	atp1a2a
1539	GO:0005524	atp1a2a
1540	GO:0000166	atp1a2a
1541	GO:0060047	atp1a2a
1542	GO:0007507	atp1a2a
1543	GO:1990573	atp1a2a
1544	GO:0016887	atp1a2a
1545	GO:0006813	atp1a2a
1546	GO:0001947	atp1a2a
1547	GO:0001966	atp1a2a
1548	GO:0061371	atp1a2a
1549	GO:0007368	atp1a2a
1550	GO:0019829	atp1a2a
1551	GO:0005391	atp1a2a
1552	GO:0006883	atp1a2a
1553	GO:0010248	atp1a2a
1554	GO:0030007	atp1a2a
1555	GO:0036376	atp1a2a
1556	GO:0007519	atp1a2a
1557	GO:0008556	atp1a2a
1558	GO:1902600	atp1a2a
1559	GO:0010084	atp1a2a
1560	GO:0042044	atp1a2a
1561	GO:0051480	atp1a2a
1562	GO:0016021	atp1a2a
1563	GO:0005215	atp1a2a
1564	GO:0016020	ccr10
1565	GO:0004930	ccr10
1566	GO:0007165	ccr10
1567	GO:0007186	ccr10
1568	GO:0007204	ccr10
1569	GO:0009897	ccr10
1570	GO:0006955	ccr10
1571	GO:0019722	ccr10
1572	GO:0016493	ccr10
1573	GO:0019957	ccr10
1574	GO:0060326	ccr10
1575	GO:0070098	ccr10
1576	GO:0006935	ccr10
1577	GO:0016021	ccr10
1579	GO:0007165	arhgap21b
1580	GO:0005096	arhgap21b
1581	GO:0005543	arhgap21b
1582	GO:0005515	arhgap21b
1583	GO:0016020	apmap
1584	GO:0009058	apmap
1585	GO:0016844	apmap
1592	GO:0007156	pvrl2l
1593	GO:0007157	pvrl2l
1594	GO:0005912	pvrl2l
1595	GO:0005515	pvrl2l
1596	GO:0005507	hephl1b
1597	GO:0016491	hephl1b
1598	GO:0008150	iffo1b
1599	GO:0005882	iffo1b
1601	GO:0005615	si:dkey-65b12.6
1602	GO:0031012	si:dkey-65b12.6
1603	GO:0005515	si:dkey-65b12.6
1604	GO:0005737	grb7
1605	GO:0007165	grb7
1606	GO:0016020	stx10
1607	GO:0000149	stx10
1608	GO:0005484	stx10
1609	GO:0006886	stx10
1610	GO:0006906	stx10
1611	GO:0016192	stx10
1612	GO:0048278	stx10
1613	GO:0012505	stx10
1614	GO:0031201	stx10
1615	GO:0000139	stx10
1616	GO:0005794	stx10
1617	GO:0005829	stx10
1618	GO:0042147	stx10
1619	GO:0030672	stx10
1620	GO:0048193	stx10
1621	GO:0015012	ext1a
1622	GO:0015020	ext1a
1623	GO:0006486	ext1a
1624	GO:0005783	ext1a
1625	GO:0016757	ext1a
1626	GO:0016021	ext1a
1627	GO:0030215	sema3aa
1628	GO:0007411	sema3aa
1629	GO:0005515	sema3aa
1630	GO:0003677	mbd2
1631	GO:0005634	mbd2
1632	GO:0005737	nubp1
1633	GO:0046872	nubp1
1634	GO:0005524	nubp1
1635	GO:0000166	nubp1
1636	GO:0051536	nubp1
1637	GO:0042995	nubp1
1638	GO:0051539	nubp1
1639	GO:0016226	nubp1
1640	GO:0140663	nubp1
1641	GO:0016020	doc2b
1642	GO:0045202	doc2b
1643	GO:0046872	doc2b
1644	GO:0006886	doc2b
1645	GO:0098793	doc2b
1646	GO:0006887	doc2b
1647	GO:0017158	doc2b
1648	GO:0031267	doc2b
1649	GO:0061669	doc2b
1650	GO:0005544	doc2b
1651	GO:0007268	doc2b
1652	GO:0005509	doc2b
1654	GO:0016020	tmc8
1655	GO:0008381	tmc8
1656	GO:0034220	tmc8
1657	GO:0005886	tmc8
1658	GO:0005887	tmc8
1659	GO:0016021	tmc8
1661	GO:0016020	opn7c
1662	GO:0004930	opn7c
1663	GO:0007165	opn7c
1664	GO:0007186	opn7c
1665	GO:0005886	opn7c
1666	GO:0050896	opn7c
1667	GO:0008020	opn7c
1668	GO:0007602	opn7c
1669	GO:0009584	opn7c
1670	GO:0071482	opn7c
1671	GO:0007601	opn7c
1672	GO:0009881	opn7c
1673	GO:0016021	opn7c
1674	GO:0007346	rprma
1675	GO:0051726	rprma
1676	GO:0005737	ankk1
1677	GO:0004672	ankk1
1678	GO:0005524	ankk1
1679	GO:0006468	ankk1
1680	GO:0016301	ankk1
1681	GO:0016310	ankk1
1682	GO:0010564	ankk1
1683	GO:0005515	ankk1
1684	GO:0004809	trmt1l
1685	GO:0008033	trmt1l
1686	GO:0003723	trmt1l
1687	GO:0016740	trmt1l
1688	GO:0005634	trmt1l
1689	GO:0008168	trmt1l
1690	GO:0032259	trmt1l
1691	GO:0002940	trmt1l
1699	GO:0003677	hist1h2a11
1700	GO:0005634	hist1h2a11
1701	GO:0005694	hist1h2a11
1702	GO:0046982	hist1h2a11
1703	GO:0000786	hist1h2a11
1704	GO:0045087	hist1h2a11
1705	GO:0050830	hist1h2a11
1706	GO:0051673	hist1h2a11
1707	GO:0005615	hist1h2a11
1708	GO:0030527	hist1h2a11
1710	GO:0005737	lyplal1
1711	GO:0016787	lyplal1
1712	GO:0008474	lyplal1
1713	GO:0002084	lyplal1
1714	GO:0003676	rbm48
1716	GO:0005829	igbp1
1717	GO:0009966	igbp1
1718	GO:0051721	igbp1
1719	GO:0035303	igbp1
1720	GO:0016787	si:dkey-78l4.10
1721	GO:0006508	si:dkey-78l4.10
1722	GO:0004252	si:dkey-78l4.10
1723	GO:0008233	si:dkey-78l4.10
1724	GO:0008236	si:dkey-78l4.10
1726	GO:0016740	gsk3ab
1727	GO:0005737	gsk3ab
1728	GO:0007165	gsk3ab
1729	GO:0005829	gsk3ab
1730	GO:0004672	gsk3ab
1731	GO:0004674	gsk3ab
1732	GO:0005524	gsk3ab
1733	GO:0006468	gsk3ab
1734	GO:0005634	gsk3ab
1735	GO:0000166	gsk3ab
1736	GO:0016301	gsk3ab
1737	GO:0016310	gsk3ab
1738	GO:0032007	gsk3ab
1739	GO:0090090	gsk3ab
1740	GO:0030424	gsk3ab
1741	GO:0001947	gsk3ab
1742	GO:0055013	gsk3ab
1743	GO:0009953	gsk3ab
1744	GO:0008286	gsk3ab
1745	GO:0097192	gsk3ab
1746	GO:0010975	gsk3ab
1747	GO:0050321	gsk3ab
1749	GO:0003677	FP325123.1
1750	GO:0005634	FP325123.1
1751	GO:0005694	FP325123.1
1752	GO:0046982	FP325123.1
1753	GO:0000786	FP325123.1
1754	GO:0030527	FP325123.1
1755	GO:0004930	gpr158b
1756	GO:0016021	gpr158b
1757	GO:0007186	gpr158b
1759	GO:0005829	pdcd4a
1760	GO:0005634	pdcd4a
1761	GO:0045892	pdcd4a
1764	GO:0005737	dazap1
1765	GO:0003676	dazap1
1766	GO:0005634	dazap1
1767	GO:0003723	dazap1
1768	GO:0003730	dazap1
1769	GO:1990904	dazap1
1770	GO:0003729	dazap1
1771	GO:0048026	dazap1
1772	GO:0034046	dazap1
1773	GO:0007283	dazap1
1775	GO:0016020	trpc4a
1776	GO:0055085	trpc4a
1777	GO:0005216	trpc4a
1778	GO:0006811	trpc4a
1779	GO:0005886	trpc4a
1780	GO:0005262	trpc4a
1781	GO:0070588	trpc4a
1782	GO:0015279	trpc4a
1783	GO:0070679	trpc4a
1784	GO:0051480	trpc4a
1785	GO:0034703	trpc4a
1786	GO:0005515	trpc4a
1787	GO:0016021	trpc4a
1789	GO:0046872	zc3h11a
1790	GO:0005737	si:ch211-255p10.4
1791	GO:0004674	si:ch211-255p10.4
1792	GO:0035556	si:ch211-255p10.4
1793	GO:0006468	si:ch211-255p10.4
1794	GO:0005813	si:ch211-255p10.4
1795	GO:0007409	si:ch211-255p10.4
1796	GO:0030010	si:ch211-255p10.4
1797	GO:0050321	si:ch211-255p10.4
1798	GO:0042149	si:ch211-255p10.4
1799	GO:0004672	si:ch211-255p10.4
1800	GO:0005524	si:ch211-255p10.4
1802	GO:0016020	olfce1
1803	GO:0005886	olfce1
1804	GO:0004930	olfce1
1805	GO:0007165	olfce1
1806	GO:0007186	olfce1
1807	GO:0016021	olfce1
1808	GO:0043087	nf1b
1809	GO:0007165	nf1b
1810	GO:0005515	dcaf12
1812	GO:0016740	map4k6
1813	GO:0005737	map4k6
1814	GO:0004672	map4k6
1815	GO:0004674	map4k6
1816	GO:0005524	map4k6
1817	GO:0006468	map4k6
1818	GO:0000166	map4k6
1819	GO:0016301	map4k6
1820	GO:0016310	map4k6
1821	GO:0035556	map4k6
1822	GO:0000165	map4k6
1823	GO:0008349	map4k6
1824	GO:0000978	znf1021
1825	GO:0006355	znf1021
1826	GO:0000981	znf1021
1827	GO:0006357	znf1021
1828	GO:0140326	atp8b4
1829	GO:0016887	atp8b4
1830	GO:0015914	atp8b4
1831	GO:0000166	atp8b4
1832	GO:0000287	atp8b4
1833	GO:0005524	atp8b4
1834	GO:0016021	atp8b4
1835	GO:0005215	atp8b4
1836	GO:0016020	atp8b4
1837	GO:0005886	atp8b4
1838	GO:0005802	atp8b4
1839	GO:0007030	atp8b4
1840	GO:0045332	atp8b4
1841	GO:0046872	rnf169
1843	GO:0000049	aimp1a
1844	GO:0003700	creb3l3l
1845	GO:0006355	creb3l3l
1846	GO:0005634	creb3l3l
1847	GO:0000978	creb3l3l
1848	GO:0006357	creb3l3l
1849	GO:0000981	creb3l3l
1851	GO:0007411	si:dkeyp-97a10.3
1852	GO:0007155	si:dkeyp-97a10.3
1853	GO:0005886	si:dkeyp-97a10.3
1854	GO:0005515	si:dkeyp-97a10.3
1856	GO:0016020	cd82a
1857	GO:0005886	cd82a
1858	GO:0003674	cd82a
1859	GO:0016021	cd82a
1860	GO:0005515	fbxo15
1862	GO:0005634	psmb7
1863	GO:0005737	psmb7
1864	GO:0016301	psmb7
1865	GO:0016310	psmb7
1866	GO:0004175	psmb7
1867	GO:0004298	psmb7
1868	GO:0010498	psmb7
1869	GO:0051603	psmb7
1870	GO:0000502	psmb7
1871	GO:0005839	psmb7
1872	GO:0019774	psmb7
1874	GO:0005515	col8a1b
1875	GO:0005576	col8a1b
1876	GO:0005615	col8a1b
1877	GO:0005201	col8a1b
1878	GO:0030198	col8a1b
1879	GO:0031012	col8a1b
1880	GO:0005581	col8a1b
1881	GO:0003677	dnmt3ab
1882	GO:0005634	dnmt3ab
1883	GO:0016740	dnmt3ab
1884	GO:0005737	dnmt3ab
1885	GO:0046872	dnmt3ab
1886	GO:0008168	dnmt3ab
1887	GO:0045892	dnmt3ab
1888	GO:0032259	dnmt3ab
1889	GO:0010468	dnmt3ab
1890	GO:0006306	dnmt3ab
1891	GO:0003886	dnmt3ab
1892	GO:0009008	dnmt3ab
1893	GO:0090116	dnmt3ab
1894	GO:0032776	dnmt3ab
1895	GO:0003677	hist1h4l
1896	GO:0005634	hist1h4l
1897	GO:0005694	hist1h4l
1898	GO:0046982	hist1h4l
1899	GO:0000786	hist1h4l
1900	GO:0006334	hist1h4l
1901	GO:0030527	hist1h4l
1902	GO:0003677	zgc:194989
1903	GO:0005634	zgc:194989
1904	GO:0005694	zgc:194989
1905	GO:0046982	zgc:194989
1906	GO:0000786	zgc:194989
1907	GO:0030527	zgc:194989
1909	GO:0005575	sla2
1910	GO:0007165	sla2
1911	GO:0016477	sla2
1912	GO:0030971	sla2
1913	GO:0009966	sla2
1914	GO:0005515	sla2
1915	GO:0035591	sla2
1916	GO:0016020	asic1c
1917	GO:0006811	asic1c
1918	GO:0005886	asic1c
1919	GO:0005272	asic1c
1920	GO:0006814	asic1c
1921	GO:0035725	asic1c
1922	GO:0015280	asic1c
1923	GO:0016021	asic1c
1925	GO:0062023	matn3a
1926	GO:0048856	matn3a
1927	GO:0016043	matn3a
1928	GO:0005509	matn3a
1929	GO:0030198	matn3a
1931	GO:0016020	lrrc4ba
1932	GO:0005886	lrrc4ba
1933	GO:0005515	lrrc4ba
1934	GO:0019787	atg3
1936	GO:0005737	sh3glb1b
1937	GO:0005515	sh3glb1b
1938	GO:0016020	sh3glb1b
1939	GO:0061024	sh3glb1b
1940	GO:0005737	si:dkeyp-85h7.1
1941	GO:0007165	si:dkeyp-85h7.1
1942	GO:0007264	si:dkeyp-85h7.1
1943	GO:0005096	si:dkeyp-85h7.1
1944	GO:2001136	si:dkeyp-85h7.1
1945	GO:0007155	si:ch73-379j16.2
1946	GO:0007156	si:ch73-379j16.2
1947	GO:0005509	si:ch73-379j16.2
1948	GO:0016020	si:ch73-379j16.2
1949	GO:0005886	si:ch73-379j16.2
1951	GO:0051568	pagr1
1952	GO:0007420	pagr1
1953	GO:0030331	pagr1
1954	GO:0044666	pagr1
1955	GO:0033148	pagr1
1956	GO:1902808	pagr1
1957	GO:0003676	eif4h
1958	GO:0003723	eif4h
1959	GO:0001731	eif4h
1960	GO:0043024	eif4h
1961	GO:0033592	eif4h
1962	GO:0034057	eif4h
1963	GO:0097010	eif4h
1964	GO:0005737	eif4h
1965	GO:0048471	eif4h
1966	GO:0046332	skia
1967	GO:0006351	skia
1968	GO:0003677	zfand5a
1969	GO:0046872	zfand5a
1970	GO:0008270	zfand5a
1972	GO:0003677	zgc:112496
1973	GO:0003824	zgc:112496
1974	GO:0006281	zgc:112496
1975	GO:0006974	zgc:112496
