SYMBOL	PATH
Cd28	05323
Cd28	05330
Cd28	05332
Cd28	05416
Cd2ap	05100
Cd33	04640
Cd34	04514
Cd34	04640
Cd36	03320
Cd36	04145
Cd36	04512
Cd36	04640
Cd36	04920
Cd36	04975
Cd36	05144
Scarb2	04142
Cd37	04640
Cd38	00760
Cd38	01100
Cd38	04020
Cd38	04640
Cd38	04970
Cd38	04972
Entpd1	00230
Entpd1	00240
Entpd2	00230
Entpd6	00230
Entpd6	00240
Entpd5	00230
Entpd5	00240
Cd3d	04640
Cd3d	04660
Cd3d	05142
Cd3d	05340
Cd3e	04640
Cd3e	04660
Cd3e	05142
Cd3e	05340
Cd3g	04640
Cd3g	04660
Cd3g	05142
Cd247	04650
Cd247	04660
Cd247	05142
Cd4	04514
Cd4	04612
Cd4	04640
Cd4	04660
Cd4	05340
Cd44	04512
Cd44	04640
Cd48	04650
Cd5	04640
Cd59a	04610
Cd59a	04640
Cd6	04514
Cd63	04142
Cd68	04142
Cd7	04640
Cd72	04662
Cd79a	04662
Cd79a	05340
Cd80	04514
Cd80	04620
Cd80	04672
Cd80	04940
Cd80	05320
Cd80	05322
Cd80	05323
Cd80	05330
Cd80	05332
Cd80	05416
Cd81	04662
Cd81	05144
Cd81	05160
Cd82	04115
Cd86	04514
Cd86	04620
Cd86	04672
Cd86	04940
Cd86	05320
Cd86	05322
Cd86	05323
Cd86	05330
Cd86	05332
Cd86	05416
Cd8a	04514
Cd8a	04612
Cd8a	04640
Cd8a	04660
Cd8a	05340
Cd8b1	04514
Cd8b1	04612
Cd8b1	04640
Cd8b1	04660
Cd8b1	05340
Cd9	04640
Cdc25a	04110
Cdc25a	04914
Cdc25b	04010
Cdc25b	04110
Cdc25b	04914
Cdc25c	04110
Cdc25c	04114
Cdc25c	04914
Cdk1	04110
Cdk1	04114
Cdk1	04115
Cdk1	04540
Cdk1	04914
Cdc42	04010
Cdc42	04062
Cdc42	04144
Cdc42	04360
Cdc42	04370
Cdc42	04510
Cdc42	04520
Cdc42	04530
Cdc42	04660
Cdc42	04666
Cdc42	04670
Cdc42	04722
Cdc42	04810
Cdc42	04912
Cdc42	05100
Cdc42	05200
Cdc42	05211
Cdc42	05212
Cdc45	04110
Cdc7	04110
Cdh1	04514
Cdh1	04520
Cdh1	05100
Cdh1	05200
Cdh1	05213
Cdh1	05216
Cdh1	05218
Cdh1	05219
Cdh15	04514
Cdh2	04514
Cdh2	05412
Cdh3	04514
Cdh4	04514
Cdh5	04514
Cdh5	04670
Cdk2	04110
Cdk2	04114
Cdk2	04115
Cdk2	04914
Cdk2	05200
Cdk2	05215
Cdk2	05222
Cdk4	04110
Cdk4	04115
Cdk4	04530
Cdk4	04660
Cdk4	05200
Cdk4	05212
Cdk4	05214
Cdk4	05218
