SYMBOL	PATH
16556	DNAJA2	04141
16559	APC2	04310
16560	APC2	04810
16561	APC2	05200
16562	APC2	05210
16563	APC2	05213
16564	APC2	05217
16565	PAK4	04012
16566	PAK4	04360
16567	PAK4	04510
16568	PAK4	04660
16569	PAK4	04810
16570	PAK4	05211
16571	MARCHF6	04141
16581	TCIRG1	00190
16582	TCIRG1	01100
16583	TCIRG1	04142
16584	TCIRG1	04145
16585	TCIRG1	04966
16586	TCIRG1	05110
16587	TCIRG1	05120
16588	TCIRG1	05323
16591	NMUR1	04080
16592	B3GALT5	00601
16593	B3GALT5	00603
16594	B3GALT5	01100
16596	LAMC3	04510
16597	LAMC3	04512
16598	LAMC3	05145
16599	LAMC3	05146
16600	LAMC3	05200
16601	LAMC3	05222
16607	SIRPB1	04380
16608	AKR1A1	00010
16609	AKR1A1	00561
16610	AKR1A1	01100
16614	B3GNT3	00601
16615	B3GNT3	01100
16616	CLEC4M	04145
16617	TLR6	04145
16618	TLR6	04620
16619	TLR6	05142
16620	IRAG1	04270
16626	TFG	05200
16627	TFG	05216
16629	CCL26	04060
16630	CCL26	04062
16633	ABCA7	02010
16634	ABCA10	02010
16635	ABCA9	02010
16636	ABCA8	02010
16637	WARS2	00380
16638	WARS2	00970
16649	CACNG3	04010
16650	CACNG3	04260
16651	CACNG3	05410
16652	CACNG3	05412
16653	CACNG3	05414
16654	CACNG2	04010
16655	CACNG2	04260
16656	CACNG2	05410
16657	CACNG2	05412
16658	CACNG2	05414
16660	SEMA3A	04360
16661	TUBA1B	04145
16662	TUBA1B	04540
16663	TUBA1B	05130
16664	IRF9	04380
16665	IRF9	04630
16666	IRF9	05160
16667	BPNT1	00920
16668	BPNT1	01100
16669	TUBB3	04145
16670	TUBB3	04540
16671	TUBB3	05130
16672	TUBB4A	04145
16673	TUBB4A	04540
16674	TUBB4A	05130
16675	TUBB4B	04145
16676	TUBB4B	04540
16677	TUBB4B	05130
16683	CEPT1	00564
16684	CEPT1	00565
16685	CEPT1	01100
16687	NOD1	04621
16688	NOD1	05120
16689	NOD1	05131
16690	ANAPC10	04110
16691	ANAPC10	04114
16692	ANAPC10	04120
16693	ANAPC10	04914
16698	MYL9	04270
16699	MYL9	04510
16700	MYL9	04530
16701	MYL9	04670
16702	MYL9	04810
16704	PEMT	00564
16705	PEMT	01100
16706	PIAS3	04120
16707	PIAS3	04630
16708	PIAS3	05160
16709	PIAS3	05200
16710	PIAS3	05222
16711	ST3GAL6	00601
16712	ST3GAL6	01100
16720	RAPGEF3	04670
16721	RAPGEF3	04720
16727	PRMT5	03013
16731	CDIPT	00562
16732	CDIPT	00564
16733	CDIPT	01100
16734	CDIPT	04070
16738	SEC24B	04141
16742	LYPLA1	00564
16744	EMG1	03008
16745	IFI30	04612
16746	C1D	03018
16754	ACAA2	00062
16755	ACAA2	00071
16756	ACAA2	00280
16757	ACAA2	01100
16758	PPIE	03040
16759	VAV3	04062
16760	VAV3	04510
16761	VAV3	04650
16762	VAV3	04660
16763	VAV3	04662
16764	VAV3	04664
16765	VAV3	04666
16766	VAV3	04670
16767	VAV3	04810
16768	TOMM40	05014
16769	TAB1	04010
16770	TAB1	04380
16771	TAB1	04620
16772	TAB1	04621
16773	TAB1	05140
16774	TAB1	05145
16775	ECI2	00071
16776	ECI2	04146
16779	BAIAP2	04520
16780	BAIAP2	04810
16781	MAD2L2	04110
16782	MAD2L2	04114
16783	MAD2L2	04914
16784	MAD2L2	05100
16785	MAD2L2	05131
16786	TACC3	03013
16791	PPIH	03040
16794	FST	04350
16801	ATP5PD	00190
16802	ATP5PD	01100
16803	ATP5PD	05010
16804	ATP5PD	05012
16805	ATP5PD	05016
16806	UBE2E3	04120
16807	UBE2E3	04141
16808	SLC25A17	04146
16809	SLC9A6	04260
16812	NXF1	03008
16813	NXF1	03013
16814	NXF1	03015
16815	SEC23B	04141
16816	SEC23A	04141
16820	CREB3	04916
16821	CREB3	04962
16822	CREB3	05016
16823	CREB3	05215
16825	VTI1B	04130
16834	SEMA6C	04360
16835	SEMA6B	04360
16836	SEMA4F	04360
16837	SEMA4D	04360
16838	SEMA4B	04360
16839	SEMA3C	04360
16849	CHERP	03040
16851	HYOU1	04141
16854	NOP56	03008
16857	ATG7	04140
16859	RNASEH2A	03030
16864	DCTN2	04962
16865	DCTN2	05016
16874	ARPC1A	04666
16875	ARPC1A	04810
16876	ARPC1A	05100
16877	ARPC1A	05130
16878	ARPC1A	05131
16880	AGPAT1	00561
16881	AGPAT1	00564
16882	AGPAT1	01100
16883	AGPAT1	04975
16884	AGPAT2	00561
16885	AGPAT2	00564
16886	AGPAT2	01100
16887	AGPAT2	04975
16888	RPP30	03008
16889	RPP30	03013
16890	RPP38	03008
16891	RPP38	03013
16892	SPTLC1	00600
16893	SPTLC1	01100
16895	SLC19A2	04977
16898	CXCL13	04060
16899	CXCL13	04062
16905	SLU7	03040
16912	NPC2	04142
16915	SORBS1	03320
16916	SORBS1	04520
16917	SORBS1	04910
16920	POMT1	00514
16922	TXNRD2	00240
16923	TXNRD2	00450
16924	MTHFS	00670
16925	MTHFS	01100
16930	PRPF8	03040
16934	SLCO1B1	04976
16937	SH2B2	04722
16938	SH2B2	04910
16939	PAIP1	03013
16940	PAICS	00230
16941	PAICS	01100
16942	TBL3	03008
16952	STAMBP	04144
16955	POLR3F	00230
16956	POLR3F	00240
16957	POLR3F	01100
16958	POLR3F	03020
16959	POLR3F	04623
16960	POLR3G	00230
16961	POLR3G	00240
16962	POLR3G	01100
16963	POLR3G	03020
16964	POLR3G	04623
16965	POLR3C	00230
16966	POLR3C	00240
16967	POLR3C	01100
16968	POLR3C	03020
16969	POLR3C	04623
16972	MYL12A	04510
16973	MYL12A	04530
16974	MYL12A	04670
16975	MYL12A	04810
16977	TAF6L	03022
16980	ATP5MG	00190
16981	ATP5MG	01100
16986	LEFTY1	04350
16993	CAMKK2	04920
16998	YKT6	04130
17000	PMVK	00900
17001	PMVK	01100
17002	PMVK	04146
17010	CXCR6	04060
17011	CXCR6	04062
17014	CD226	04514
17015	FARS2	00970
17019	DCTN6	04962
17020	GNA13	04270
17021	GNA13	04730
17022	GNA13	04810
17023	TNFSF13B	04060
17024	TNFSF13B	04672
17025	TNFSF13B	05323
17029	B3GNT2	00533
17030	B3GNT2	00601
17031	B3GNT2	01100
17032	GNB5	04062
17033	EBP	00100
17034	EBP	01100
17035	DLL3	04330
17036	CLDN16	04514
17037	CLDN16	04530
17038	CLDN16	04670
17039	CLDN16	05160
17042	FUT9	00514
17043	FUT9	00601
17044	FUT9	00603
17045	FUT9	01100
17053	USP39	03040
17054	POLD3	00230
17055	POLD3	00240
17056	POLD3	01100
17057	POLD3	03030
17058	POLD3	03410
17059	POLD3	03420
17060	POLD3	03430
17061	POLD3	03440
17064	AP4B1	04142
17065	NRG3	04012
17066	UGT2B11	00040
17067	UGT2B11	00053
17068	UGT2B11	00140
17069	UGT2B11	00500
17070	UGT2B11	00514
17071	UGT2B11	00830
17072	UGT2B11	00860
17073	UGT2B11	00980
17074	UGT2B11	00982
17075	UGT2B11	00983
17076	UGT2B11	01100
17078	SLC12A7	04966
17080	NFAT5	04310
17081	NFAT5	04360
17082	NFAT5	04370
17083	NFAT5	04650
17084	NFAT5	04660
17085	NFAT5	04662
17091	STAG3	04114
17092	STAG2	04110
17101	PTTG2	04110
17102	PTTG2	04114
17104	MAP3K2	04010
17105	MAP3K2	04540
17106	MAP3K2	04912
17107	MASP2	04610
17108	MASP2	05150
17118	NUP50	03013
17121	TOB2	03018
17122	HBS1L	03015
17123	AHCYL1	00270
17124	AHCYL1	01100
17127	SRSF10	03040
17129	POP4	03008
17130	POP4	03013
17136	ZNF274	04722
17140	NCKAP1	04810
17141	IQGAP2	04810
17144	VAMP5	04130
17148	MTHFD2	00670
17149	MTHFD2	01100
17150	OR5I1	04740
17151	RPP40	03008
17152	RPP40	03013
17153	CYSLTR1	04020
17154	CYSLTR1	04080
17156	SEC24A	04141
17157	CCR9	04060
17158	CCR9	04062
17159	CCR9	04672
17163	HSPH1	04141
17165	WASF3	04520
17166	WASF3	04666
17168	UTP14A	03008
17173	FRS2	04722
17180	NEU3	00511
17181	NEU3	00600
17182	FAXDC2	00100
17183	FAXDC2	01100
17195	ALDH1L1	00670
17196	FTCD	00340
17197	FTCD	00670
17198	FTCD	01100
17199	PPP1R17	04730
17202	PDE10A	00230
17206	CCL27	04060
17207	CCL27	04062
17208	CCL27	04672
17209	HPSE	00531
17210	HPSE	01100
17213	CYP46A1	00120
17214	LILRB1	04380
17217	SLC22A7	04976
17223	HCST	04650
17225	ME3	00620
17226	ME3	01100
17237	WDR3	03008
17238	NPFFR2	04080
17240	GPR83	04080
17242	PPARGC1A	04910
17243	PPARGC1A	04920
17244	PPARGC1A	05016
17245	MALT1	04660
17246	MALT1	04662
17251	CPSF4	03015
17254	DHRS4	00830
17255	DHRS4	01100
17256	DHRS4	04146
17260	MAN1A2	00510
17261	MAN1A2	01100
17262	MAN1A2	04141
17264	TXNL4A	03040
17266	SUGT1	04621
17268	GADD45G	04010
17269	GADD45G	04110
17270	GADD45G	04115
17271	EDAR	04060
17272	PAPOLA	03015
17273	TCERG1	03040
17276	EHMT2	00310
17278	RNPS1	03013
17279	RNPS1	03015
17283	DBF4	04110
17285	RALBP1	05200
17286	RALBP1	05212
17287	SRSF8	03040
17293	EHD1	04144
17295	POP1	03008
17296	POP1	03013
17297	UGT2A1	00040
17298	UGT2A1	00053
17299	UGT2A1	00140
17300	UGT2A1	00500
17301	UGT2A1	00514
17302	UGT2A1	00830
17303	UGT2A1	00860
17304	UGT2A1	00980
17305	UGT2A1	00982
17306	UGT2A1	00983
17307	UGT2A1	01100
17311	KDELR1	05110
17312	SF3A3	03040
17313	AP3M2	04142
17316	BTG3	03018
17318	SEC61B	03060
17319	SEC61B	04141
17320	SEC61B	04145
17321	SEC61B	05110
17325	OS9	04141
17328	LMAN2	04141
17329	ERP29	04141
17331	STIP1	05020
17333	ACOT2	01040
17336	CKAP4	04141
17337	YWHAQ	04110
17338	YWHAQ	04114
17339	YWHAQ	04722
17340	YWHAQ	05130
17344	UQCR11	00190
17345	UQCR11	01100
17346	UQCR11	04260
17347	UQCR11	05010
17348	UQCR11	05012
17349	UQCR11	05016
17350	CLP1	03015
17362	LILRB5	04380
17363	SLC38A3	04964
17364	SF3B2	03040
17365	SDS	00260
17366	SDS	00270
17367	SDS	01100
17369	SLC27A5	00120
17370	SLC27A5	01100
17371	SLC27A5	03320
17372	SLC27A5	04976
17373	SLC27A4	03320
17374	SLC27A4	04975
17376	SLC27A2	03320
17377	SLC27A2	04146
17380	LILRB4	04380
17382	IL24	04060
17383	IL24	04630
17388	KDELR2	05110
17389	KDELR3	05110
17391	SNRNP27	03040
17393	LIAS	00785
17394	LIAS	01100
17399	LILRA1	04380
17400	LILRB3	04380
17401	LILRB3	04662
17402	LILRA3	04380
17403	LILRA2	04380
17406	RAB31	04144
17409	RIPK3	04623
17410	GTF2A1L	03022
17411	STON1	03022
17413	PIM2	05221
17414	B4GAT1	00533
17415	B4GAT1	00601
17416	B4GAT1	01100
17419	TENT4A	03018
17424	NUDT21	03015
17425	CPSF6	03015
17430	WWP1	04120
17431	WWP1	04144
17432	WWP2	04120
17437	UBE2C	04120
17441	RAPGEF4	04670
17443	DUSP14	04010
17463	NUP42	03013
17468	RPP14	03013
17473	PRDM4	04722
17474	HIBADH	00280
17475	HIBADH	01100
17487	POLR3A	00230
17488	POLR3A	00240
17489	POLR3A	01100
17490	POLR3A	03020
17491	POLR3A	04623
17498	SLC7A9	04974
17511	CORO1A	04145
17514	AP4S1	04142
17517	LSM6	03018
17518	LSM6	03040
17525	NUDT5	00230
17532	STRAP	03013
17541	TREH	00500
17544	MAP4K1	04010
17545	INMT	00380
17546	INMT	00450
17547	RASSF1	05200
17548	RASSF1	05219
17549	RASSF1	05223
17557	ABCB8	02010
17559	WIF1	04310
17562	CHEK2	04110
17563	CHEK2	04115
17567	FZD10	04310
17568	FZD10	04916
17569	FZD10	05200
17570	FZD10	05217
17572	IRAK3	04210
17573	IRAK3	04722
17577	DDX20	03013
17579	DUSP10	04010
17582	RPL35	03010
17583	GALNT6	00512
17584	GALNT6	01100
17585	GALNT5	00512
17586	GALNT5	01100
17589	SEC63	03060
17590	SEC63	04141
17591	POLG2	01100
17596	CA5B	00910
17607	MAN1B1	00510
17608	MAN1B1	01100
17609	MAN1B1	04141
17611	HRH3	04080
17615	XPOT	03013
17616	CHP1	04010
17617	CHP1	04020
17618	CHP1	04114
17619	CHP1	04210
17620	CHP1	04310
17621	CHP1	04360
17622	CHP1	04370
17623	CHP1	04650
17624	CHP1	04660
17625	CHP1	04662
17626	CHP1	04720
17627	CHP1	05010
17628	CHP1	05014
17630	PXMP4	04146
17632	SNF8	04144
17640	TREX1	04623
17645	MGAT4B	00510
17646	MGAT4B	01100
17649	B4GALT7	00532
17650	B4GALT7	00534
17651	B4GALT7	01100
17653	VPS45	04144
17654	LYPLA2	00564
17656	PARK7	05012
17658	RBPJL	04330
17661	MGAT4A	00510
17662	MGAT4A	01100
17665	DDX42	03040
17671	ACOT7	01040
17675	EXOC3	04530
17676	GABARAP	04140
17677	U2AF2	03040
17679	EXOSC8	03018
17682	MGLL	00561
17683	MGLL	01100
17685	GABARAPL2	04140
17687	CASC3	03013
17688	CASC3	03015
17692	LAMB4	04510
17693	LAMB4	04512
17694	LAMB4	05145
17695	LAMB4	05146
17696	LAMB4	05200
17697	LAMB4	05222
17698	RRAS2	04010
17699	RRAS2	04530
17700	RRAS2	04810
17701	ITGA11	04510
17702	ITGA11	04512
17703	ITGA11	04810
17704	ITGA11	05410
17705	ITGA11	05412
17706	ITGA11	05414
17707	CLCA4	04740
17708	CLCA4	04972
17709	XRN2	03008
17710	XRN2	03018
17713	MRAS	04010
17714	MRAS	04530
17715	MRAS	04810
17728	HSPA4L	04141
17730	PUF60	03040
17740	RAB11FIP2	04144
17743	DOLK	00510
17744	DOLK	01100
17752	NTNG1	04360
17753	CHSY1	00532
17754	CHSY1	01100
17757	NLRP1	04621
17766	NLGN1	04514
17767	SEC31A	04141
17780	ABLIM3	04360
17782	UBOX5	04120
17787	DIS3	03018
17792	CARD8	04621
17793	ARSG	04142
17797	EPN2	04144
17804	KLRK1	04650
17805	KLRK1	05144
17807	NCBP2	03013
17808	NCBP2	03015
17809	NCBP2	03040
17816	PLA2R1	04145
17817	ATF6	04141
17818	ATF6	05010
17820	SEPHS2	00450
17821	SEPHS2	01100
17822	SEPHS1	00450
17823	SEPHS1	01100
17828	RPIA	00030
17829	RPIA	01100
17832	SNW1	03040
17833	SNW1	04330
17835	DKK1	04310
17843	P2RX2	04020
17844	P2RX2	04080
17845	TRIM32	04120
17854	NT5C2	00230
17855	NT5C2	00240
17856	NT5C2	00760
17857	NT5C2	01100
17864	ACIN1	03013
17865	ACIN1	03015
17866	ACIN1	03040
17868	SV2C	04512
17869	MYH15	04530
17870	MYH15	05416
17881	DAAM1	04310
17890	EXOSC7	03018
17892	CNOT1	03018
17893	SNRNP200	03040
17918	SMG1	03015
17920	ENDOD1	04210
17923	NMNAT2	00760
17924	NMNAT2	01100
17928	GGA2	04142
17933	SETD1B	00310
17955	IQSEC2	04144
17968	NFASC	04514
17971	TAB2	04010
17972	TAB2	04380
17973	TAB2	04620
17974	TAB2	04621
17975	TAB2	05140
17976	TAB2	05145
17982	COLGALT2	00310
17983	COLGALT2	00514
17990	EPB41L3	04530
18009	WDR43	03008
18011	MAPK8IP3	04010
18012	GGA3	04142
18014	NUP205	03013
18020	GPD1L	00564
18033	RCOR1	05016
18037	CYFIP1	04810
18038	ATG4B	04140
18039	GANAB	00510
18040	GANAB	01100
18041	GANAB	04141
18043	MDN1	03008
18046	PSME4	03050
18066	DTX4	04330
18067	RHOBTB2	04120
18070	NUP210	03013
18079	PLCB1	00562
18080	PLCB1	01100
18081	PLCB1	04020
18082	PLCB1	04062
18083	PLCB1	04070
18084	PLCB1	04270
18085	PLCB1	04310
18086	PLCB1	04540
18087	PLCB1	04720
18088	PLCB1	04730
18089	PLCB1	04912
18090	PLCB1	04916
18091	PLCB1	04970
18092	PLCB1	04971
18093	PLCB1	04972
18094	PLCB1	05010
18095	PLCB1	05016
18096	PLCB1	05142
18097	PLCB1	05143
18098	PLCB1	05146
18123	EXOC7	04910
18131	POFUT2	00514
18134	NUP160	03013
18136	CSTF2T	03015
18141	FBXW11	04114
18142	FBXW11	04120
18143	FBXW11	04310
18144	FBXW11	04340
18145	FBXW11	04710
18146	FBXW11	05131
18147	SMG6	03015
18149	MGRN1	04120
18156	ACSL6	00071
18157	ACSL6	01100
18158	ACSL6	03320
18159	ACSL6	04146
18160	ACSL6	04920
18163	ICOSLG	04514
18164	ICOSLG	04672
18176	MAN2B2	00511
18179	NEDD4L	04120
18180	NEDD4L	04144
18181	NEDD4L	04960
18198	U2SURP	03040
18209	PSD3	04144
18211	ARHGEF12	04270
18212	ARHGEF12	04360
18213	ARHGEF12	04810
18224	SRGAP2	04360
18225	SMG5	03015
18226	AHCYL2	00270
18227	AHCYL2	01100
18230	NCSTN	04330
18231	NCSTN	05010
18238	LARS2	00290
18239	LARS2	00970
18240	PIP5K1C	00562
18241	PIP5K1C	01100
18242	PIP5K1C	04070
18243	PIP5K1C	04144
18244	PIP5K1C	04510
18245	PIP5K1C	04666
18246	PIP5K1C	04810
18251	FRAT2	04310
18253	EXOSC2	03018
18265	MLYCD	00410
18266	MLYCD	00640
18267	MLYCD	01100
18268	MLYCD	04146
18275	SLC7A8	04974
18278	AP4E1	04142
18280	RHOQ	04910
18283	CELA3B	04972
18284	CELA3B	04974
18286	HARS2	00970
18287	ATP1B4	04260
18288	ATP1B4	04960
18289	ATP1B4	04964
18290	ATP1B4	04970
18291	ATP1B4	04971
18292	ATP1B4	04972
18293	ATP1B4	04973
18294	ATP1B4	04974
18295	ATP1B4	04976
18299	SF3B3	03040
18300	SF3B1	03040
18302	ABCB10	02010
18303	ABCB9	02010
18304	ABCB9	04142
18306	ABCA6	02010
18307	ABCA5	02010
18310	GCAT	00260
18315	TRAM1	04141
18318	QPRT	00760
18319	QPRT	01100
18321	SEC11A	03060
18323	SEC61G	03060
18324	SEC61G	04141
18325	SEC61G	04145
18326	SEC61G	05110
18328	TGDS	01100
18333	TNFRSF13B	04060
18334	TNFRSF13B	04672
18335	TNFRSF13B	05340
18336	HAAO	00380
18337	HAAO	01100
18339	DAAM2	04310
18346	POFUT1	00514
18348	NUP188	03013
18354	MTREX	03018
18358	RPL13A	03010
18363	ACAP2	04144
18365	CLCF1	04060
18366	CLCF1	04630
18367	NNT	00760
18368	NNT	01100
18371	PIK3R5	04012
18372	PIK3R5	04062
18373	PIK3R5	04070
18374	PIK3R5	04150
18375	PIK3R5	04210
18376	PIK3R5	04370
18377	PIK3R5	04380
18378	PIK3R5	04510
18379	PIK3R5	04620
18380	PIK3R5	04630
18381	PIK3R5	04650
18382	PIK3R5	04660
18383	PIK3R5	04662
18384	PIK3R5	04664
18385	PIK3R5	04666
18386	PIK3R5	04670
18387	PIK3R5	04722
18388	PIK3R5	04810
18389	PIK3R5	04910
18390	PIK3R5	04914
18391	PIK3R5	04930
18392	PIK3R5	04960
18393	PIK3R5	04973
18394	PIK3R5	05100
18395	PIK3R5	05142
18396	PIK3R5	05145
18397	PIK3R5	05146
18398	PIK3R5	05160
18399	PIK3R5	05200
18400	PIK3R5	05210
18401	PIK3R5	05211
18402	PIK3R5	05212
18403	PIK3R5	05213
18404	PIK3R5	05214
18405	PIK3R5	05215
18406	PIK3R5	05218
18407	PIK3R5	05220
18408	PIK3R5	05221
18409	PIK3R5	05222
18410	PIK3R5	05223
18413	OR52A1	04740
18417	MAPK8IP2	04010
18420	ATP6V0A2	00190
18421	ATP6V0A2	01100
18422	ATP6V0A2	04142
18423	ATP6V0A2	04145
18424	ATP6V0A2	04966
18425	ATP6V0A2	05110
18426	ATP6V0A2	05120
18427	ATP6V0A2	05323
18429	LILRA4	04380
18432	PSD4	04144
18435	HYAL4	00531
18436	HYAL4	01100
18439	PIGN	00563
18440	PIGN	01100
18444	GTPBP4	03008
18445	CLDN14	04514
18446	CLDN14	04530
18447	CLDN14	04670
18448	CLDN14	05160
18451	LPAR3	04080
18460	SMUG1	03410
18463	RIGI	04622
18464	RIGI	04623
18465	RIGI	05160
18469	PDSS1	00900
18473	ORC6	04110
18474	ORC3	04110
18478	AMACR	00120
18479	AMACR	01100
18480	AMACR	04146
18483	DAPK2	05200
18484	DAPK2	05219
18487	CD2AP	05100
18498	NTSR2	04080
18499	BACE1	05010
18501	CBLC	04012
18502	CBLC	04120
18503	CBLC	04144
18504	CBLC	04630
18505	CBLC	04660
18506	CBLC	04910
18507	CBLC	05100
18508	CBLC	05200
18509	CBLC	05220
18515	CA14	00910
18518	NUP62	03013
18521	HSPBP1	04141
18524	LY96	04620
18525	LY96	05130
18526	LY96	05145
18527	EDC4	03018
18528	PPP1R15A	04141
18532	POLA2	00230
18533	POLA2	00240
18534	POLA2	01100
18535	POLA2	03030
18537	PLXNB2	04360
18539	LSM5	03018
18540	LSM5	03040
18541	PLA2G15	00564
18542	PLA2G15	04142
18549	STX12	04145
18559	CADM1	04514
18561	GSPT2	03015
18562	GABARAPL1	04140
18585	PPIL2	04120
18587	PISD	00564
18588	PISD	01100
18591	IL17RA	04060
18618	CLDN15	04514
18619	CLDN15	04530
18620	CLDN15	04670
18621	CLDN15	05160
18623	PRPF6	03040
18627	SHC2	04012
18628	SHC2	04062
18629	SHC2	04370
18630	SHC2	04510
18631	SHC2	04650
18632	SHC2	04722
18633	SHC2	04910
18634	SHC2	05100
18635	SHC2	05214
18636	SHC2	05220
18639	PRPF40B	03040
18648	RASGRP3	04010
18649	RASGRP3	04662
18652	RAD54B	03440
18655	NGEF	04360
18659	PGLS	00030
18660	PGLS	01100
18668	LSM4	03018
18669	LSM4	03040
18685	PRDX5	04146
18686	BACE2	05010
18695	MGAT4C	00510
18696	MGAT4C	01100
18706	ANAPC13	04110
18707	ANAPC13	04114
18708	ANAPC13	04120
18709	ANAPC13	04914
18725	RPL36	03010
18733	POLR1A	00230
18734	POLR1A	00240
18735	POLR1A	01100
18736	POLR1A	03020
18746	RCHY1	04115
18747	RCHY1	04120
18750	MTHFD1L	00670
18751	MTHFD1L	01100
18753	CNOT10	03018
18771	GEMIN5	03013
18781	SIN3A	05016
18783	NECTIN3	04514
18784	NECTIN3	04520
18787	SYF2	03040
18790	SEC31B	04141
18798	SH2B1	04722
18800	PARS2	00970
18801	MMACHC	04977
18805	CHMP2B	04144
18808	DNAH1	05016
18813	ULK3	04140
18814	ULK3	04150
18817	REXO2	03008
18825	TKFC	00561
18826	TKFC	01100
18827	TKFC	04622
18836	UPF2	03013
18837	UPF2	03015
18848	GLCE	00534
18849	GLCE	01100
18858	CNTNAP2	04514
18863	DNM3	04144
18864	DNM3	04666
18865	DNM3	05100
18868	RAB11FIP5	04144
18872	APPL1	05200
18873	APPL1	05210
18874	HACL1	04146
18876	DECR2	04146
18887	ARHGEF26	05100
18890	GGA1	04142
18892	HERC4	04120
18907	LDLRAP1	04144
18908	PRPF31	03040
18929	ABCA12	02010
18942	OR1C1	04740
18943	OR1A2	04740
18949	OR2F1	04740
18950	OR2B6	04740
18951	OR1J4	04740
18954	FBXL3	04710
18957	PHGDH	00260
18958	PHGDH	01100
18960	B3GAT3	00532
18961	B3GAT3	00534
18962	B3GAT3	01100
18963	TIAM2	04062
18964	TIAM2	04810
18966	FBXO2	04120
18967	FBXO2	04141
18975	OR2M4	04740
18976	OR2L2	04740
18978	OR2K2	04740
18987	FBXW8	04120
18996	FBXO6	04141
18997	FBXO5	04114
18998	FBXO4	04120
19000	HIBCH	00280
19001	HIBCH	00410
19002	HIBCH	00640
19003	HIBCH	01100
19007	PLA2G2D	00564
19008	PLA2G2D	00565
19009	PLA2G2D	00590
19010	PLA2G2D	00591
19011	PLA2G2D	00592
19012	PLA2G2D	01100
19013	PLA2G2D	04010
19014	PLA2G2D	04270
19015	PLA2G2D	04370
19016	PLA2G2D	04664
19017	PLA2G2D	04730
19018	PLA2G2D	04912
19019	PLA2G2D	04972
19020	PLA2G2D	04975
19021	PLA2G2D	05145
19023	FGF20	04010
19024	FGF20	04810
19025	FGF20	05200
19026	FGF20	05218
19028	CLDN17	04514
19029	CLDN17	04530
19030	CLDN17	04670
19031	CLDN17	05160
19032	ARFGAP3	04144
19034	AK5	00230
19035	AK5	01100
19036	GALNT8	00512
19037	GALNT8	01100
19038	FGF21	04010
19039	FGF21	04810
19040	FGF21	05200
19041	FGF21	05218
19045	GBGT1	00603
19046	GBGT1	01100
19049	GAPDHS	00010
19050	GAPDHS	01100
19051	OR7A17	04740
19053	OR5L2	04740
19054	OR5K1	04740
19058	GNL3	03008
19067	OR10J1	04740
19070	OR8G2P	04740
19071	OR8B8	04740
19072	OR8G1	04740
19074	OR10A3	04740
19078	SLC17A5	04142
19098	DAZAP1	03015
19099	OR12D2	04740
19101	OR11A1	04740
19102	OR10H3	04740
19103	OR10G3	04740
19104	OR10G2	04740
19106	OR10H2	04740
19107	OR10H1	04740
19139	OR7E24	04740
19142	OR7C2	04740
19143	OR7A5	04740
19145	OR7C1	04740
19151	OR4F4	04740
19152	OR4F3	04740
19154	OR4E2	04740
19156	OR4D1	04740
19158	OR2W1	04740
19162	OR2T1	04740
19164	OR2J2	04740
19166	OR2H1	04740
19169	OR1L3	04740
19170	OR1L1	04740
19171	OR1J2	04740
19270	OPLAH	00480
19284	AP3M1	04142
19285	PABPC1	03013
19286	PABPC1	03015
19287	PABPC1	03018
19293	CYFIP2	04810
19298	FGF22	04010
19299	FGF22	04810
19300	FGF22	05200
19301	FGF22	05218
19302	TPK1	00730
19303	TPK1	01100
19306	BEX3	04722
19307	DNAI1	05016
19311	MLH3	03430
19315	ACAD8	00280
19316	ACAD8	01100
19317	NOX1	04145
19318	NOX1	04380
19319	NOX1	04670
19324	LAT	04650
19325	LAT	04660
19326	LAT	04664
19327	LAT	04666
19334	PPA2	00190
19336	DAPP1	04662
19338	LAMP3	04142
19345	B3GAT1	00532
19346	B3GAT1	00534
19347	B3GAT1	01100
19348	UQCRQ	00190
19349	UQCRQ	01100
19350	UQCRQ	04260
19351	UQCRQ	05010
19352	UQCRQ	05012
19353	UQCRQ	05016
19354	ST6GALNAC4	00604
19355	ST6GALNAC4	01100
19356	CACNG5	04010
19357	CACNG5	04260
19358	CACNG5	05410
19359	CACNG5	05412
19360	CACNG5	05414
19361	CACNG4	04010
19362	CACNG4	04260
19363	CACNG4	05410
19364	CACNG4	05412
19365	CACNG4	05414
19367	KCNMB3	04270
19369	TAF5L	03022
19372	CACYBP	04310
19373	EIF2AK1	04141
19374	EIF2AK1	05160
19380	BBC3	04115
19381	BBC3	05016
19382	PDE7B	00230
19384	DKK4	04310
19386	DKK2	04310
19387	INPP5J	00562
19388	INPP5J	01100
19389	INPP5J	04070
19391	SMC1B	04110
19392	SMC1B	04114
19399	TJP3	04530
19406	STK36	04340
19407	STK36	05200
19408	STK36	05217
19415	CHIA	00520
19420	GLS2	00250
19421	GLS2	00330
19422	GLS2	00471
19423	GLS2	00910
19424	GLS2	01100
19425	GLS2	04964
19435	VPS4A	04144
19440	IL17B	04060
19455	GNMT	00260
19457	COQ2	00130
19458	COQ2	01100
19465	TNFRSF21	04060
19466	CHMP2A	04144
19467	SESN1	04115
19471	ERLEC1	04141
19478	LSM1	03018
19479	LSM3	03018
19480	LSM3	03040
19488	RND1	04360
19493	DHDH	00040
19494	DHDH	00980
19500	APEX2	03410
19503	MOCS3	04122
19504	HPGDS	00590
19505	HPGDS	01100
19509	RBMX	03040
19517	RPS6KA6	04010
